x/c     y/c
1	0.0035
0.9966	0.0046
0.9931	0.0057
0.9896	0.0068
0.9860	0.0080
0.9824	0.0091
0.9786	0.0104
0.9748	0.0116
0.9710	0.0128
0.9671	0.0141
0.9631	0.0154
0.9590	0.0167
0.9549	0.0180
0.9507	0.0194
0.9465	0.0207
0.9422	0.0221
0.9378	0.0235
0.9333	0.0250
0.9288	0.0264
0.9243	0.0279
0.9196	0.0294
0.9149	0.0309
0.9101	0.0324
0.9053	0.0340
0.9004	0.0356
0.8954	0.0372
0.8904	0.0389
0.8853	0.0406
0.8801	0.0423
0.8749	0.0440
0.8696	0.0458
0.8643	0.0475
0.8588	0.0494
0.8533	0.0512
0.8478	0.0531
0.8422	0.0549
0.8365	0.0569
0.8307	0.0588
0.8249	0.0608
0.8190	0.0628
0.8131	0.0648
0.8071	0.0668
0.8010	0.0689
0.7948	0.0709
0.7886	0.0730
0.7824	0.0752
0.7760	0.0773
0.7696	0.0795
0.7631	0.0817
0.7566	0.0839
0.7500	0.0861
0.7433	0.0883
0.7367	0.0906
0.7300	0.0928
0.7233	0.0950
0.7167	0.0972
0.7100	0.0995
0.7033	0.1017
0.6967	0.1039
0.6900	0.1061
0.6833	0.1082
0.6767	0.1104
0.6700	0.1126
0.6633	0.1147
0.6567	0.1169
0.6500	0.1190
0.6433	0.1211
0.6367	0.1232
0.6300	0.1253
0.6233	0.1273
0.6167	0.1294
0.6100	0.1314
0.6033	0.1334
0.5967	0.1354
0.5900	0.1374
0.5833	0.1394
0.5767	0.1413
0.5700	0.1432
0.5633	0.1451
0.5567	0.1470
0.5500	0.1488
0.5433	0.1506
0.5367	0.1524
0.5300	0.1542
0.5233	0.1559
0.5167	0.1576
0.5100	0.1593
0.5033	0.1609
0.4967	0.1625
0.4900	0.1640
0.4833	0.1655
0.4767	0.1670
0.4700	0.1684
0.4633	0.1699
0.4567	0.1712
0.4500	0.1725
0.4433	0.1738
0.4367	0.1750
0.4300	0.1762
0.4233	0.1774
0.4167	0.1785
0.4100	0.1796
0.4033	0.1806
0.3967	0.1815
0.3900	0.1825
0.3833	0.1833
0.3767	0.1842
0.3700	0.1849
0.3633	0.1856
0.3567	0.1863
0.3500	0.1869
0.3433	0.1875
0.3367	0.1880
0.3300	0.1884
0.3233	0.1888
0.3167	0.1891
0.3100	0.1894
0.3033	0.1896
0.2967	0.1897
0.2900	0.1898
0.2833	0.1898
0.2767	0.1897
0.2700	0.1895
0.2633	0.1892
0.2567	0.1889
0.2500	0.1885
0.2434	0.1879
0.2369	0.1873
0.2305	0.1866
0.2242	0.1858
0.2180	0.1849
0.2118	0.1839
0.2058	0.1828
0.1998	0.1817
0.1940	0.1805
0.1882	0.1792
0.1825	0.1778
0.1768	0.1763
0.1713	0.1748
0.1659	0.1732
0.1605	0.1716
0.1553	0.1699
0.1501	0.1681
0.1450	0.1663
0.1400	0.1644
0.1351	0.1624
0.1303	0.1604
0.1255	0.1583
0.1209	0.1562
0.1163	0.1540
0.1118	0.1518
0.1075	0.1495
0.1032	0.1472
0.0989	0.1449
0.0948	0.1424
0.0908	0.1400
0.0868	0.1375
0.0830	0.1349
0.0792	0.1323
0.0755	0.1297
0.0719	0.1271
0.0684	0.1244
0.0650	0.1216
0.0616	0.1188
0.0584	0.1160
0.0552	0.1132
0.0522	0.1103
0.0492	0.1074
0.0463	0.1045
0.0435	0.1015
0.0408	0.0985
0.0381	0.0955
0.0356	0.0925
0.0331	0.0894
0.0308	0.0863
0.0285	0.0832
0.0263	0.0801
0.0242	0.0770
0.0222	0.0739
0.0202	0.0707
0.0184	0.0675
0.0166	0.0643
0.0150	0.0611
0.0134	0.0579
0.0119	0.0547
0.0105	0.0515
0.0092	0.0483
0.0079	0.0451
0.0068	0.0418
0.0057	0.0385
0.0048	0.0350
0.0039	0.0313
0.0031	0.0274
0.0024	0.0232
0.0018	0.0192
0.0012	0.0155
8.0000e-04	0.0122
4.4000e-04	0.0089
1.8000e-04	0.0056
0	0
1.8000e-04	-0.0057
4.4000e-04	-0.0091
8.0000e-04	-0.0125
0.0012	-0.0159
0.0018	-0.0196
0.0024	-0.0233
0.0031	-0.0272
0.0039	-0.0309
0.0048	-0.0344
0.0057	-0.0378
0.0068	-0.0412
0.0079	-0.0445
0.0092	-0.0479
0.0105	-0.0512
0.0119	-0.0545
0.0134	-0.0578
0.0150	-0.0611
0.0166	-0.0645
0.0184	-0.0678
0.0202	-0.0711
0.0222	-0.0744
0.0242	-0.0777
0.0263	-0.0809
0.0285	-0.0842
0.0308	-0.0875
0.0331	-0.0908
0.0356	-0.0941
0.0381	-0.0973
0.0408	-0.1006
0.0435	-0.1039
0.0463	-0.1072
0.0492	-0.1105
0.0522	-0.1137
0.0552	-0.1170
0.0584	-0.1202
0.0616	-0.1234
0.0650	-0.1267
0.0684	-0.1298
0.0719	-0.1330
0.0755	-0.1361
0.0792	-0.1392
0.0830	-0.1423
0.0868	-0.1454
0.0908	-0.1484
0.0948	-0.1514
0.0989	-0.1543
0.1032	-0.1572
0.1075	-0.1601
0.1118	-0.1629
0.1163	-0.1657
0.1209	-0.1684
0.1255	-0.1711
0.1303	-0.1738
0.1351	-0.1764
0.1400	-0.1789
0.1450	-0.1814
0.1501	-0.1838
0.1553	-0.1862
0.1605	-0.1885
0.1659	-0.1907
0.1713	-0.1929
0.1768	-0.1950
0.1825	-0.1970
0.1882	-0.1989
0.1940	-0.2008
0.1998	-0.2026
0.2058	-0.2043
0.2118	-0.2058
0.2180	-0.2073
0.2242	-0.2087
0.2305	-0.2100
0.2369	-0.2111
0.2434	-0.2121
0.2500	-0.2130
0.2567	-0.2137
0.2633	-0.2143
0.2700	-0.2147
0.2767	-0.2150
0.2833	-0.2152
0.2900	-0.2152
0.2967	-0.2150
0.3033	-0.2148
0.3100	-0.2144
0.3167	-0.2138
0.3233	-0.2132
0.3300	-0.2124
0.3367	-0.2116
0.3433	-0.2106
0.3500	-0.2095
0.3567	-0.2083
0.3633	-0.2070
0.3700	-0.2056
0.3767	-0.2041
0.3833	-0.2025
0.3900	-0.2008
0.3967	-0.1990
0.4033	-0.1972
0.4100	-0.1953
0.4167	-0.1933
0.4233	-0.1912
0.4300	-0.1891
0.4367	-0.1868
0.4433	-0.1845
