x y
484178.55 5715990.05
485416.385085927 5715816.0836238
486654.220171854 5715642.1172476
487892.055257781 5715468.1508714
489129.890343708 5715294.1844952
490367.725429635 5715120.218119
491605.560515562 5714946.2517428
492843.395601489 5714772.2853666
494081.230687416 5714598.3189904
495319.065773343 5714424.3526142
496556.90085927 5714250.386238
484352.5163762 5717227.88508593
485590.351462127 5717053.91870973
486828.186548054 5716879.95233353
488066.021633981 5716705.98595733
489303.856719908 5716532.01958113
490541.691805835 5716358.05320493
491779.526891762 5716184.08682873
493017.361977689 5716010.12045253
494255.197063616 5715836.15407633
495493.032149543 5715662.18770013
496730.86723547 5715488.22132393
484526.4827524 5718465.72017185
485764.317838327 5718291.75379565
487002.152924254 5718117.78741945
488239.988010181 5717943.82104325
489477.823096108 5717769.85466705
490715.658182035 5717595.88829085
491953.493267962 5717421.92191465
493191.328353889 5717247.95553845
494429.163439816 5717073.98916225
495666.998525743 5716900.02278605
496904.83361167 5716726.05640985
484700.4491286 5719703.55525778
485938.284214527 5719529.58888158
487176.119300454 5719355.62250538
488413.954386381 5719181.65612918
489651.789472308 5719007.68975298
490889.624558235 5718833.72337678
492127.459644162 5718659.75700058
493365.294730089 5718485.79062438
494603.129816016 5718311.82424818
495840.964901943 5718137.85787198
497078.79998787 5717963.89149578
484874.4155048 5720941.39034371
486112.250590727 5720767.42396751
487350.085676654 5720593.45759131
488587.920762581 5720419.49121511
489825.755848508 5720245.52483891
491063.590934435 5720071.55846271
492301.426020362 5719897.59208651
493539.261106289 5719723.62571031
494777.096192216 5719549.65933411
496014.931278143 5719375.69295791
497252.76636407 5719201.72658171
485048.381881 5722179.22542963
486286.216966927 5722005.25905343
487524.052052854 5721831.29267723
488761.887138781 5721657.32630103
489999.722224708 5721483.35992483
491237.557310635 5721309.39354863
492475.392396562 5721135.42717243
493713.227482489 5720961.46079623
494951.062568416 5720787.49442003
496188.897654343 5720613.52804383
497426.73274027 5720439.56166763
485222.348257201 5723417.06051556
486460.183343127 5723243.09413936
487698.018429054 5723069.12776316
488935.853514981 5722895.16138696
490173.688600908 5722721.19501076
491411.523686835 5722547.22863456
492649.358772762 5722373.26225836
493887.193858689 5722199.29588216
495125.028944616 5722025.32950596
496362.864030543 5721851.36312976
497600.69911647 5721677.39675356
485396.314633401 5724654.89560149
486634.149719328 5724480.92922529
487871.984805254 5724306.96284909
489109.819891181 5724132.99647289
490347.654977108 5723959.03009669
491585.490063035 5723785.06372049
492823.325148962 5723611.09734429
494061.160234889 5723437.13096809
495298.995320816 5723263.16459189
496536.830406743 5723089.19821569
497774.66549267 5722915.23183949
485570.281009601 5725892.73068742
486808.116095528 5725718.76431122
488045.951181455 5725544.79793502
489283.786267382 5725370.83155882
490521.621353308 5725196.86518261
491759.456439235 5725022.89880642
492997.291525162 5724848.93243022
494235.126611089 5724674.96605401
495472.961697016 5724500.99967781
496710.796782943 5724327.03330162
497948.63186887 5724153.06692541
485744.247385801 5727130.56577334
486982.082471728 5726956.59939714
488219.917557655 5726782.63302094
489457.752643582 5726608.66664474
490695.587729509 5726434.70026854
491933.422815436 5726260.73389234
493171.257901362 5726086.76751614
494409.092987289 5725912.80113994
495646.928073216 5725738.83476374
496884.763159143 5725564.86838754
498122.59824507 5725390.90201134
485918.213762001 5728368.40085927
487156.048847928 5728194.43448307
488393.883933855 5728020.46810687
489631.719019782 5727846.50173067
490869.554105709 5727672.53535447
492107.389191636 5727498.56897827
