x y
484178.55 5715990.05
485317.358279053 5715830.0009339
486456.166558106 5715669.95186779
487594.974837158 5715509.90280169
488733.783116211 5715349.85373558
489872.591395264 5715189.80466948
491011.399674317 5715029.75560337
492150.20795337 5714869.70653727
493289.016232422 5714709.65747117
494427.824511475 5714549.60840506
495566.632790528 5714389.55933896
496705.441069581 5714229.51027285
484338.599066104 5717128.85827905
485477.407345157 5716968.80921295
486616.21562421 5716808.76014684
487755.023903262 5716648.71108074
488893.832182315 5716488.66201464
490032.640461368 5716328.61294853
491171.448740421 5716168.56388243
492310.257019474 5716008.51481632
493449.065298526 5715848.46575022
494587.873577579 5715688.41668412
495726.681856632 5715528.36761801
496865.490135685 5715368.31855191
484498.648132208 5718267.66655811
485637.456411261 5718107.617492
486776.264690314 5717947.5684259
487915.072969367 5717787.51935979
489053.881248419 5717627.47029369
490192.689527472 5717467.42122758
491331.497806525 5717307.37216148
492470.306085578 5717147.32309538
493609.114364631 5716987.27402927
494747.922643683 5716827.22496317
495886.730922736 5716667.17589706
497025.539201789 5716507.12683096
484658.697198312 5719406.47483716
485797.505477365 5719246.42577105
486936.313756418 5719086.37670495
488075.122035471 5718926.32763885
489213.930314523 5718766.27857274
490352.738593576 5718606.22950664
491491.546872629 5718446.18044053
492630.355151682 5718286.13137443
493769.163430735 5718126.08230833
494907.971709787 5717966.03324222
496046.77998884 5717805.98417612
497185.588267893 5717645.93511001
484818.746264416 5720545.28311621
485957.554543469 5720385.23405011
487096.362822522 5720225.184984
488235.171101575 5720065.1359179
489373.979380628 5719905.08685179
490512.78765968 5719745.03778569
491651.595938733 5719584.98871959
492790.404217786 5719424.93965348
493929.212496839 5719264.89058738
495068.020775892 5719104.84152127
496206.829054944 5718944.79245517
497345.637333997 5718784.74338907
484978.79533052 5721684.09139526
486117.603609573 5721524.04232916
487256.411888626 5721363.99326306
488395.220167679 5721203.94419695
489534.028446732 5721043.89513085
490672.836725784 5720883.84606474
491811.645004837 5720723.79699864
492950.45328389 5720563.74793254
494089.261562943 5720403.69886643
495228.069841996 5720243.64980033
496366.878121048 5720083.60073422
497505.686400101 5719923.55166812
485138.844396624 5722822.89967432
486277.652675677 5722662.85060821
487416.46095473 5722502.80154211
488555.269233783 5722342.752476
489694.077512836 5722182.7034099
490832.885791888 5722022.6543438
491971.694070941 5721862.60527769
493110.502349994 5721702.55621159
494249.310629047 5721542.50714548
495388.1189081 5721382.45807938
496526.927187152 5721222.40901328
497665.735466205 5721062.35994717
485298.893462729 5723961.70795337
486437.701741781 5723801.65888727
487576.510020834 5723641.60982116
488715.318299887 5723481.56075506
489854.12657894 5723321.51168895
490992.934857993 5723161.46262285
492131.743137045 5723001.41355675
493270.551416098 5722841.36449064
494409.359695151 5722681.31542454
495548.167974204 5722521.26635843
496686.976253257 5722361.21729233
497825.784532309 5722201.16822622
485458.942528833 5725100.51623242
486597.750807885 5724940.46716632
487736.559086938 5724780.41810021
488875.367365991 5724620.36903411
490014.175645044 5724460.31996801
491152.983924097 5724300.2709019
492291.792203149 5724140.2218358
493430.600482202 5723980.17276969
494569.408761255 5723820.12370359
495708.217040308 5723660.07463749
496847.025319361 5723500.02557138
497985.833598413 5723339.97650528
485618.991594937 5726239.32451147
486757.799873989 5726079.27544537
487896.608153042 5725919.22637927
489035.416432095 5725759.17731316
490174.224711148 5725599.12824706
491313.032990201 5725439.07918095
492451.841269254 5725279.03011485
493590.649548306 5725118.98104875
494729.457827359 5724958.93198264
495868.266106412 5724798.88291654
497007.074385465 5724638.83385043
498145.882664518 5724478.78478433
485779.040661041 5727378.13279053
486917.848940094 5727218.08372442
488056.657219146 5727058.03465832
489195.465498199 5726897.98559222
490334.273777252 5726737.93652611
491473.082056305 5726577.88746001
492611.890335358 5726417.8383939
493750.69861441 5726257.7893278
494889.506893463 5726097.7402617
496028.315172516 5725937.69119559
497167.123451569 5725777.64212949
498305.931730622 5725617.59306338
485939.089727145 5728516.94106958
487077.898006198 5728356.89200348
488216.70628525 5728196.84293737
489355.514564303 5728036.79387127
