x y
484178.55 5715990.05
485069.791261867 5715864.79420914
485961.032523735 5715739.53841827
486852.273785602 5715614.28262741
487743.51504747 5715489.02683654
488634.756309337 5715363.77104568
489525.997571204 5715238.51525482
490417.238833072 5715113.25946395
491308.480094939 5714988.00367309
492199.721356807 5714862.74788222
493090.962618674 5714737.49209136
493982.203880542 5714612.2363005
494873.445142409 5714486.98050963
495764.686404276 5714361.72471877
496655.927666144 5714236.4689279
484303.805790864 5716881.29126187
485195.047052731 5716756.035471
486086.288314599 5716630.77968014
486977.529576466 5716505.52388928
487868.770838334 5716380.26809841
488760.012100201 5716255.01230755
489651.253362068 5716129.75651668
490542.494623936 5716004.50072582
491433.735885803 5715879.24493495
492324.977147671 5715753.98914409
493216.218409538 5715628.73335323
494107.459671406 5715503.47756236
494998.700933273 5715378.2217715
495889.94219514 5715252.96598063
496781.183457008 5715127.71018977
484429.061581728 5717772.53252373
485320.302843596 5717647.27673287
486211.544105463 5717522.02094201
487102.78536733 5717396.76515114
487994.026629198 5717271.50936028
488885.267891065 5717146.25356941
489776.509152933 5717020.99777855
490667.7504148 5716895.74198769
491558.991676667 5716770.48619682
492450.232938535 5716645.23040596
493341.474200402 5716519.97461509
494232.71546227 5716394.71882423
495123.956724137 5716269.46303337
496015.197986004 5716144.2072425
496906.439247872 5716018.95145164
484554.317372592 5718663.7737856
485445.55863446 5718538.51799474
486336.799896327 5718413.26220387
487228.041158194 5718288.00641301
488119.282420062 5718162.75062215
489010.523681929 5718037.49483128
489901.764943797 5717912.23904042
490793.006205664 5717786.98324955
491684.247467531 5717661.72745869
492575.488729399 5717536.47166783
493466.729991266 5717411.21587696
494357.971253134 5717285.9600861
495249.212515001 5717160.70429523
496140.453776869 5717035.44850437
497031.695038736 5716910.19271351
484679.573163456 5719555.01504747
485570.814425324 5719429.75925661
486462.055687191 5719304.50346574
487353.296949058 5719179.24767488
488244.538210926 5719053.99188401
489135.779472793 5718928.73609315
490027.020734661 5718803.48030229
490918.261996528 5718678.22451142
491809.503258396 5718552.96872056
492700.744520263 5718427.71292969
493591.98578213 5718302.45713883
494483.227043998 5718177.20134796
495374.468305865 5718051.9455571
496265.709567733 5717926.68976624
497156.9508296 5717801.43397537
484804.82895432 5720446.25630934
485696.070216188 5720321.00051847
486587.311478055 5720195.74472761
487478.552739923 5720070.48893674
488369.79400179 5719945.23314588
489261.035263657 5719819.97735502
490152.276525525 5719694.72156415
491043.517787392 5719569.46577329
491934.75904926 5719444.20998242
492826.000311127 5719318.95419156
493717.241572994 5719193.6984007
494608.482834862 5719068.44260983
495499.724096729 5718943.18681897
496390.965358597 5718817.9310281
497282.206620464 5718692.67523724
484930.084745184 5721337.4975712
485821.326007052 5721212.24178034
486712.567268919 5721086.98598948
487603.808530787 5720961.73019861
488495.049792654 5720836.47440775
489386.291054521 5720711.21861688
490277.532316389 5720585.96282602
491168.773578256 5720460.70703516
492060.014840124 5720335.45124429
492951.256101991 5720210.19545343
493842.497363858 5720084.93966256
494733.738625726 5719959.6838717
495624.979887593 5719834.42808084
496516.221149461 5719709.17228997
497407.462411328 5719583.91649911
485055.340536048 5722228.73883307
485946.581797916 5722103.48304221
486837.823059783 5721978.22725134
487729.064321651 5721852.97146048
488620.305583518 5721727.71566962
489511.546845385 5721602.45987875
490402.788107253 5721477.20408789
