x y
484178.55 5715990.05
486484.785305292 5715665.92976517
488791.020610584 5715341.80953035
491097.255915877 5715017.68929552
493403.491221169 5714693.5690607
495709.726526461 5714369.44882587
498015.961831753 5714045.32859104
500322.197137046 5713721.20835622
484502.670234826 5718296.28530529
486808.905540118 5717972.16507047
489115.14084541 5717648.04483564
491421.376150703 5717323.92460081
493727.611455995 5716999.80436599
496033.846761287 5716675.68413116
498340.082066579 5716351.56389634
484826.790469652 5720602.52061058
487133.025774944 5720278.40037576
489439.261080236 5719954.28014093
491745.496385528 5719630.15990611
494051.731690821 5719306.03967128
496357.966996113 5718981.91943645
498664.202301405 5718657.79920163
485150.910704478 5722908.75591588
487457.14600977 5722584.63568105
489763.381315062 5722260.51544623
492069.616620354 5721936.3952114
494375.851925647 5721612.27497657
496682.087230939 5721288.15474175
498988.322536231 5720964.03450692
485475.030939304 5725214.99122117
487781.266244596 5724890.87098634
490087.501549888 5724566.75075152
492393.73685518 5724242.63051669
494699.972160472 5723918.51028186
497006.207465765 5723594.39004704
499312.442771057 5723270.26981221
485799.151174129 5727521.22652646
488105.386479422 5727197.10629163
490411.621784714 5726872.98605681
492717.857090006 5726548.86582198
495024.092395298 5726224.74558716
497330.327700591 5725900.62535233
499636.563005883 5725576.50511751
486123.271408955 5729827.46183175
488429.506714248 5729503.34159693
490735.74201954 5729179.2213621
493041.977324832 5728855.10112728
495348.212630124 5728530.98089245
497654.447935417 5728206.86065762
499960.683240709 5727882.7404228
