x y
484178.55 5737534.4
485604.536018988 5737333.99073462
487030.522037976 5737133.58146924
488456.508056964 5736933.17220385
489882.494075951 5736732.76293847
491308.480094939 5736532.35367309
492734.466113927 5736331.94440771
494160.452132915 5736131.53514232
495586.438151903 5735931.12587694
497012.424170891 5735730.71661156
483978.140734617 5736108.41398101
485404.126753605 5735908.00471563
486830.112772593 5735707.59545025
488256.098791581 5735507.18618487
489682.084810569 5735306.77691948
491108.070829557 5735106.3676541
492534.056848545 5734905.95838872
493960.042867533 5734705.54912333
495386.02888652 5734505.13985795
496812.014905508 5734304.73059257
483777.731469235 5734682.42796202
485203.717488223 5734482.01869664
486629.703507211 5734281.60943126
488055.689526199 5734081.20016588
489481.675545186 5733880.79090049
490907.661564174 5733680.38163511
492333.647583162 5733479.97236973
493759.63360215 5733279.56310435
495185.619621138 5733079.15383897
496611.605640126 5732878.74457358
483577.322203853 5733256.44194304
485003.30822284 5733056.03267765
486429.294241828 5732855.62341227
487855.280260816 5732655.21414689
489281.266279804 5732454.80488151
490707.252298792 5732254.39561612
492133.23831778 5732053.98635074
493559.224336768 5731853.57708536
494985.210355755 5731653.16781998
496411.196374743 5731452.75855459
483376.91293847 5731830.45592405
484802.898957458 5731630.04665867
486228.884976446 5731429.63739328
487654.870995434 5731229.2281279
489080.857014421 5731028.81886252
490506.843033409 5730828.40959714
491932.829052397 5730628.00033175
493358.815071385 5730427.59106637
494784.801090373 5730227.18180099
496210.787109361 5730026.77253561
483176.503673088 5730404.46990506
484602.489692075 5730204.06063968
486028.475711063 5730003.6513743
487454.461730051 5729803.24210891
488880.447749039 5729602.83284353
490306.433768027 5729402.42357815
491732.419787015 5729202.01431277
493158.405806003 5729001.60504738
494584.39182499 5728801.195782
496010.377843978 5728600.78651662
482976.094407705 5728978.48388607
484402.080426693 5728778.07462069
485828.066445681 5728577.66535531
487254.052464669 5728377.25608993
488680.038483656 5728176.84682454
490106.024502644 5727976.43755916
491532.010521632 5727776.02829378
492957.99654062 5727575.6190284
494383.982559608 5727375.20976301
495809.968578596 5727174.80049763
482775.685142323 5727552.49786709
484201.67116131 5727352.0886017
485627.657180298 5727151.67933632
487053.643199286 5726951.27007094
488479.629218274 5726750.86080556
489905.615237262 5726550.45154017
491331.60125625 5726350.04227479
492757.587275238 5726149.63300941
494183.573294225 5725949.22374403
495609.559313213 5725748.81447864
