x y
484178.55 5737534.4
485366.87168249 5737367.39227885
486555.19336498 5737200.3845577
487743.51504747 5737033.37683654
488931.83672996 5736866.36911539
490120.158412449 5736699.36139424
491308.480094939 5736532.35367309
492496.801777429 5736365.34595194
493685.123459919 5736198.33823078
494873.445142409 5736031.33050963
496061.766824899 5735864.32278848
497250.088507389 5735697.31506733
498438.410189879 5735530.30734618
484011.542278848 5736346.07831751
485199.863961338 5736179.07059636
486388.185643828 5736012.06287521
487576.507326318 5735845.05515405
488764.829008807 5735678.0474329
489953.150691297 5735511.03971175
491141.472373787 5735344.0319906
492329.794056277 5735177.02426945
493518.115738767 5735010.01654829
494706.437421257 5734843.00882714
495894.759103747 5734676.00110599
497083.080786237 5734508.99338484
498271.402468727 5734341.98566369
483844.534557696 5735157.75663502
485032.856240186 5734990.74891387
486221.177922676 5734823.74119272
487409.499605166 5734656.73347156
488597.821287655 5734489.72575041
489786.142970145 5734322.71802926
490974.464652635 5734155.71030811
492162.786335125 5733988.70258696
493351.108017615 5733821.6948658
494539.429700105 5733654.68714465
495727.751382595 5733487.6794235
496916.073065085 5733320.67170235
498104.394747574 5733153.6639812
483677.526836544 5733969.43495253
484865.848519034 5733802.42723138
486054.170201524 5733635.41951023
487242.491884013 5733468.41178907
488430.813566503 5733301.40406792
489619.135248993 5733134.39634677
490807.456931483 5732967.38862562
491995.778613973 5732800.38090447
493184.100296463 5732633.37318331
494372.421978953 5732466.36546216
495560.743661443 5732299.35774101
496749.065343932 5732132.35001986
497937.387026422 5731965.34229871
483510.519115392 5732781.11327004
484698.840797882 5732614.10554889
485887.162480371 5732447.09782774
487075.484162861 5732280.09010659
488263.805845351 5732113.08238543
489452.127527841 5731946.07466428
490640.449210331 5731779.06694313
491828.770892821 5731612.05922198
493017.092575311 5731445.05150082
494205.414257801 5731278.04377967
495393.73594029 5731111.03605852
496582.05762278 5730944.02833737
497770.37930527 5730777.02061622
483343.51139424 5731592.79158755
484531.833076729 5731425.7838664
485720.154759219 5731258.77614525
486908.476441709 5731091.76842409
488096.798124199 5730924.76070294
489285.119806689 5730757.75298179
490473.441489179 5730590.74526064
491661.763171669 5730423.73753949
492850.084854159 5730256.72981833
494038.406536649 5730089.72209718
495226.728219138 5729922.71437603
496415.049901628 5729755.70665488
497603.371584118 5729588.69893373
483176.503673088 5730404.46990506
484364.825355577 5730237.46218391
485553.147038067 5730070.45446276
486741.468720557 5729903.44674161
487929.790403047 5729736.43902045
489118.112085537 5729569.4312993
490306.433768027 5729402.42357815
491494.755450517 5729235.415857
492683.077133007 5729068.40813584
493871.398815496 5728901.40041469
495059.720497986 5728734.39269354
496248.042180476 5728567.38497239
497436.363862966 5728400.37725124
483009.495951935 5729216.14822257
484197.817634425 5729049.14050142
485386.139316915 5728882.13278027
486574.460999405 5728715.12505911
487762.782681895 5728548.11733796
488951.104364385 5728381.10961681
490139.426046875 5728214.10189566
491327.747729365 5728047.09417451
492516.069411854 5727880.08645335
493704.391094344 5727713.0787322
494892.712776834 5727546.07101105
496081.034459324 5727379.0632899
497269.356141814 5727212.05556875
482842.488230783 5728027.82654008
484030.809913273 5727860.81881893
485219.131595763 5727693.81109778
486407.453278253 5727526.80337663
487595.774960743 5727359.79565547
488784.096643233 5727192.78793432
489972.418325723 5727025.78021317
491160.740008213 5726858.77249202
492349.061690702 5726691.76477086
493537.383373192 5726524.75704971
494725.705055682 5726357.74932856
495914.026738172 5726190.74160741
497102.348420662 5726023.73388626
482675.480509631 5726839.50485759
483863.802192121 5726672.49713644
485052.123874611 5726505.48941529
486240.445557101 5726338.48169413
487428.767239591 5726171.47397298
488617.088922081 5726004.46625183
489805.410604571 5725837.45853068
490993.73228706 5725670.45080953
492182.05396955 5725503.44308838
493370.37565204 5725336.43536722
494558.69733453 5725169.42764607
495747.01901702 5725002.41992492
496935.34069951 5724835.41220377
