x y
484178.55 5715990.05
486667.093656748 5715640.30799729
489155.637313495 5715290.56599457
491644.180970243 5714940.82399186
494132.72462699 5714591.08198915
496621.268283738 5714241.33998644
499109.811940485 5713891.59798372
484528.292002713 5718478.59365675
487016.83565946 5718128.85165404
489505.379316208 5717779.10965132
491993.922972955 5717429.36764861
494482.466629703 5717079.6256459
496971.01028645 5716729.88364318
499459.553943198 5716380.14164047
484878.034005425 5720967.1373135
487366.577662173 5720617.39531078
489855.12131892 5720267.65330807
492343.664975668 5719917.91130536
494832.208632416 5719568.16930264
497320.752289163 5719218.42729993
499809.295945911 5718868.68529722
485227.776008138 5723455.68097024
487716.319664885 5723105.93896753
490204.863321633 5722756.19696482
492693.406978381 5722406.4549621
495181.950635128 5722056.71295939
497670.494291876 5721706.97095668
500159.037948623 5721357.22895397
485577.518010851 5725944.22462699
488066.061667598 5725594.48262428
490554.605324346 5725244.74062156
493043.148981093 5724894.99861885
495531.692637841 5724545.25661614
498020.236294588 5724195.51461343
500508.779951336 5723845.77261071
485927.260013563 5728432.76828374
488415.803670311 5728083.02628103
490904.347327058 5727733.28427831
493392.890983806 5727383.5422756
495881.434640553 5727033.80027289
498369.978297301 5726684.05827017
500858.521954049 5726334.31626746
486277.002016276 5730921.31194049
488765.545673023 5730571.56993777
