x y
484178.55 5715990.05
485620.380308088 5715787.413965
487062.210616175 5715584.77793
488504.040924263 5715382.14189501
489945.871232351 5715179.50586001
491387.701540439 5714976.86982501
492829.531848526 5714774.23379001
494271.362156614 5714571.59775501
484381.186034998 5717431.88030809
485823.016343086 5717229.24427309
487264.846651173 5717026.60823809
488706.676959261 5716823.97220309
490148.507267349 5716621.3361681
491590.337575436 5716418.7001331
493032.167883524 5716216.0640981
494473.998191612 5716013.4280631
484583.822069996 5718873.71061618
486025.652378083 5718671.07458118
487467.482686171 5718468.43854618
488909.312994259 5718265.80251118
490351.143302347 5718063.16647618
491792.973610434 5717860.53044119
493234.803918522 5717657.89440619
494676.63422661 5717455.25837119
484786.458104994 5720315.54092426
486228.288413081 5720112.90488927
487670.118721169 5719910.26885427
489111.949029257 5719707.63281927
490553.779337344 5719504.99678427
491995.609645432 5719302.36074927
493437.43995352 5719099.72471428
494879.270261608 5718897.08867928
484989.094139991 5721757.37123235
486430.924448079 5721554.73519735
487872.754756167 5721352.09916236
489314.585064255 5721149.46312736
490756.415372342 5720946.82709236
492198.24568043 5720744.19105736
493640.075988518 5720541.55502236
495081.906296605 5720338.91898737
485191.730174989 5723199.20154044
486633.560483077 5722996.56550544
488075.390791165 5722793.92947044
489517.221099252 5722591.29343545
490959.05140734 5722388.65740045
492400.881715428 5722186.02136545
493842.712023516 5721983.38533045
495284.542331603 5721780.74929545
485394.366209987 5724641.03184853
486836.196518075 5724438.39581353
488278.026826163 5724235.75977853
489719.85713425 5724033.12374353
491161.687442338 5723830.48770854
492603.517750426 5723627.85167354
494045.348058513 5723425.21563854
495487.178366601 5723222.57960354
485597.002244985 5726082.86215661
487038.832553073 5725880.22612162
488480.66286116 5725677.59008662
489922.493169248 5725474.95405162
491364.323477336 5725272.31801662
492806.153785424 5725069.68198163
