x y
484178.55 5737534.4
485731.290331787 5737316.17657769
487284.030663574 5737097.95315539
488836.77099536 5736879.72973308
490389.511327147 5736661.50631078
491942.251658934 5736443.28288847
493494.991990721 5736225.05946617
495047.732322507 5736006.83604386
496600.472654294 5735788.61262156
498153.212986081 5735570.38919925
483960.326577695 5735981.65966821
485513.066909481 5735763.43624591
487065.807241268 5735545.2128236
488618.547573055 5735326.9894013
490171.287904842 5735108.76597899
491724.028236629 5734890.54255669
493276.768568415 5734672.31913438
494829.508900202 5734454.09571208
496382.249231989 5734235.87228977
497934.989563776 5734017.64886747
483742.103155389 5734428.91933643
485294.843487176 5734210.69591412
486847.583818963 5733992.47249182
488400.32415075 5733774.24906951
489953.064482536 5733556.02564721
491505.804814323 5733337.8022249
493058.54514611 5733119.57880259
494611.285477897 5732901.35538029
496164.025809683 5732683.13195798
497716.76614147 5732464.90853568
483523.879733084 5732876.17900464
485076.620064871 5732657.95558233
486629.360396657 5732439.73216003
488182.100728444 5732221.50873772
489734.841060231 5732003.28531542
491287.581392018 5731785.06189311
492840.321723805 5731566.83847081
494393.062055591 5731348.6150485
495945.802387378 5731130.3916262
497498.542719165 5730912.16820389
483305.656310778 5731323.43867285
484858.396642565 5731105.21525055
486411.136974352 5730886.99182824
487963.877306139 5730668.76840594
489516.617637926 5730450.54498363
491069.357969712 5730232.32156133
492622.098301499 5730014.09813902
494174.838633286 5729795.87471672
495727.578965073 5729577.65129441
497280.319296859 5729359.4278721
483087.432888473 5729770.69834107
484640.17322026 5729552.47491876
486192.913552047 5729334.25149646
487745.653883833 5729116.02807415
489298.39421562 5728897.80465185
490851.134547407 5728679.58122954
492403.874879194 5728461.35780723
493956.615210981 5728243.13438493
495509.355542767 5728024.91096262
497062.095874554 5727806.68754032
482869.209466168 5728217.95800928
484421.949797954 5727999.73458697
485974.690129741 5727781.51116467
487527.430461528 5727563.28774236
489080.170793315 5727345.06432006
490632.911125102 5727126.84089775
492185.651456888 5726908.61747545
493738.391788675 5726690.39405314
495291.132120462 5726472.17063084
496843.872452249 5726253.94720853
482650.986043862 5726665.21767749
484203.726375649 5726446.99425519
485756.466707436 5726228.77083288
487309.207039223 5726010.54741058
488861.947371009 5725792.32398827
490414.687702796 5725574.10056597
491967.428034583 5725355.87714366
493520.16836637 5725137.65372135
495072.908698157 5724919.43029905
496625.649029943 5724701.20687674
482432.762621557 5725112.47734571
483985.502953344 5724894.2539234
485538.24328513 5724676.0305011
487090.983616917 5724457.80707879
488643.723948704 5724239.58365648
490196.464280491 5724021.36023418
491749.204612278 5723803.13681187
493301.944944064 5723584.91338957
494854.685275851 5723366.68996726
496407.425607638 5723148.46654496
482214.539199252 5723559.73701392
483767.279531038 5723341.51359161
485320.019862825 5723123.29016931
486872.760194612 5722905.066747
488425.500526399 5722686.8433247
489978.240858185 5722468.61990239
491530.981189972 5722250.39648009
493083.721521759 5722032.17305778
494636.461853546 5721813.94963548
496189.202185333 5721595.72621317
