x y
484178.55 5715990.05
486218.601248414 5715703.33949471
488258.652496829 5715416.62898942
490298.703745243 5715129.91848414
492338.754993658 5714843.20797885
494378.806242073 5714556.49747356
496418.857490487 5714269.78696827
498458.908738902 5713983.07646299
484465.260505288 5718030.10124841
486505.311753702 5717743.39074313
488545.363002117 5717456.68023784
490585.414250531 5717169.96973255
492625.465498946 5716883.25922726
494665.51674736 5716596.54872197
496705.567995775 5716309.83821669
498745.619244189 5716023.1277114
484751.971010576 5720070.15249683
486792.02225899 5719783.44199154
488832.073507405 5719496.73148625
490872.124755819 5719210.02098097
492912.176004234 5718923.31047568
494952.227252648 5718636.59997039
496992.278501063 5718349.8894651
499032.329749477 5718063.17895981
485038.681515863 5722110.20374524
487078.732764278 5721823.49323996
489118.784012692 5721536.78273467
491158.835261107 5721250.07222938
493198.886509522 5720963.36172409
495238.937757936 5720676.6512188
497278.989006351 5720389.94071352
499319.040254765 5720103.23020823
485325.392021151 5724150.25499366
487365.443269566 5723863.54448837
489405.49451798 5723576.83398308
491445.545766395 5723290.1234778
493485.597014809 5723003.41297251
495525.648263224 5722716.70246722
497565.699511638 5722429.99196193
499605.750760053 5722143.28145664
485612.102526439 5726190.30624207
487652.153774854 5725903.59573678
489692.205023268 5725616.8852315
491732.256271683 5725330.17472621
493772.307520097 5725043.46422092
495812.358768512 5724756.75371563
497852.410016926 5724470.04321035
499892.461265341 5724183.33270506
485898.813031727 5728230.35749049
487938.864280141 5727943.6469852
489978.915528556 5727656.93647991
492018.96677697 5727370.22597462
494059.018025385 5727083.51546934
496099.069273799 5726796.80496405
498139.120522214 5726510.09445876
500179.171770628 5726223.38395347
486185.523537015 5730270.4087389
488225.574785429 5729983.69823361
490265.626033844 5729696.98772833
492305.677282258 5729410.27722304
494345.728530673 5729123.56671775
496385.779779087 5728836.85621246
