x y
484178.55 5715990.05
485663.954083648 5715781.29007021
487149.358167297 5715572.53014043
488634.762250945 5715363.77021064
490120.166334594 5715155.01028086
491605.570418242 5714946.25035107
493090.974501891 5714737.49042128
494576.378585539 5714528.7304915
496061.782669188 5714319.97056171
497547.186752836 5714111.21063192
484387.309929786 5717475.45408365
485872.714013435 5717266.69415386
487358.118097083 5717057.93422408
488843.522180732 5716849.17429429
490328.92626438 5716640.4143645
491814.330348029 5716431.65443472
493299.734431677 5716222.89450493
494785.138515326 5716014.13457514
496270.542598974 5715805.37464536
497755.946682623 5715596.61471557
484596.069859573 5718960.8581673
486081.473943221 5718752.09823751
487566.87802687 5718543.33830772
489052.282110518 5718334.57837794
490537.686194166 5718125.81844815
492023.090277815 5717917.05851837
493508.494361463 5717708.29858858
494993.898445112 5717499.53865879
496479.302528761 5717290.77872901
497964.706612409 5717082.01879922
484804.829789359 5720446.26225094
486290.233873007 5720237.50232116
487775.637956656 5720028.74239137
489261.042040304 5719819.98246159
490746.446123953 5719611.2225318
492231.850207601 5719402.46260201
493717.25429125 5719193.70267223
495202.658374898 5718984.94274244
496688.062458547 5718776.18281266
485013.589719145 5721931.66633459
486498.993802794 5721722.90640481
487984.397886442 5721514.14647502
489469.801970091 5721305.38654524
490955.206053739 5721096.62661545
492440.610137388 5720887.86668566
493926.014221036 5720679.10675588
495411.418304685 5720470.34682609
496896.822388333 5720261.5868963
485222.349648931 5723417.07041824
486707.75373258 5723208.31048846
488193.157816228 5722999.55055867
489678.561899877 5722790.79062888
491163.965983525 5722582.0306991
492649.370067174 5722373.27076931
494134.774150822 5722164.51083952
495620.178234471 5721955.75090974
497105.582318119 5721746.99097995
485431.109578718 5724902.47450189
486916.513662366 5724693.7145721
488401.917746015 5724484.95464232
489887.321829663 5724276.19471253
491372.725913312 5724067.43478275
492858.12999696 5723858.67485296
494343.534080609 5723649.91492317
495828.938164257 5723441.15499339
497314.342247906 5723232.3950636
485639.869508504 5726387.87858554
487125.273592153 5726179.11865575
488610.677675801 5725970.35872597
490096.08175945 5725761.59879618
491581.485843098 5725552.83886639
493066.889926747 5725344.07893661
494552.294010395 5725135.31900682
496037.698094044 5724926.55907704
497523.102177692 5724717.79914725
485848.62943829 5727873.28266919
487334.033521939 5727664.5227394
488819.437605587 5727455.76280961
490304.841689236 5727247.00287983
491790.245772884 5727038.24295004
493275.649856533 5726829.48302026
494761.053940181 5726620.72309047
496246.45802383 5726411.96316068
497731.862107478 5726203.2032309
