x y
484178.55 5737534.4
485426.287766614 5737359.04189279
486674.025533229 5737183.68378558
487921.763299843 5737008.32567837
489169.501066457 5736832.96757116
490417.238833072 5736657.60946395
491664.976599686 5736482.25135674
492912.714366301 5736306.89324953
494160.452132915 5736131.53514232
495408.189899529 5735956.17703511
484003.19189279 5736286.66223339
485250.929659405 5736111.30412618
486498.667426019 5735935.94601897
487746.405192633 5735760.58791176
488994.142959248 5735585.22980455
490241.880725862 5735409.87169734
491489.618492477 5735234.51359013
492737.356259091 5735059.15548292
493985.094025705 5734883.79737571
495232.83179232 5734708.4392685
483827.833785581 5735038.92446677
485075.571552195 5734863.56635956
486323.309318809 5734688.20825235
487571.047085424 5734512.85014514
488818.784852038 5734337.49203793
490066.522618652 5734162.13393072
491314.260385267 5733986.77582351
492561.998151881 5733811.4177163
493809.735918496 5733636.05960909
495057.47368511 5733460.70150188
483652.475678371 5733791.18670016
484900.213444985 5733615.82859295
486147.9512116 5733440.47048574
487395.688978214 5733265.11237853
488643.426744828 5733089.75427132
489891.164511443 5732914.39616411
491138.902278057 5732739.0380569
492386.640044672 5732563.67994969
493634.377811286 5732388.32184248
494882.1155779 5732212.96373527
483477.117571161 5732543.44893354
484724.855337776 5732368.09082633
485972.59310439 5732192.73271912
487220.330871004 5732017.37461191
488468.068637619 5731842.0165047
489715.806404233 5731666.65839749
490963.544170848 5731491.30029028
492211.281937462 5731315.94218308
493459.019704076 5731140.58407587
494706.757470691 5730965.22596866
483301.759463952 5731295.71116693
484549.497230566 5731120.35305972
485797.23499718 5730944.99495251
487044.972763795 5730769.6368453
488292.710530409 5730594.27873809
489540.448297023 5730418.92063088
490788.186063638 5730243.56252367
492035.923830252 5730068.20441646
493283.661596867 5729892.84630925
494531.399363481 5729717.48820204
483126.401356742 5730047.97340031
484374.139123356 5729872.6152931
485621.876889971 5729697.25718589
486869.614656585 5729521.89907868
488117.352423199 5729346.54097148
489365.090189814 5729171.18286427
490612.827956428 5728995.82475706
491860.565723043 5728820.46664985
493108.303489657 5728645.10854264
494356.041256271 5728469.75043543
482951.043249532 5728800.2356337
484198.781016147 5728624.87752649
485446.518782761 5728449.51941928
486694.256549375 5728274.16131207
487941.99431599 5728098.80320486
489189.732082604 5727923.44509765
490437.469849218 5727748.08699044
491685.207615833 5727572.72888323
492932.945382447 5727397.37077602
494180.683149062 5727222.01266881
