x y
484178.55 5715990.05
485338.252935303 5715827.06438147
486497.955870607 5715664.07876293
487657.65880591 5715501.0931444
488817.361741213 5715338.10752586
489977.064676516 5715175.12190733
491136.767611819 5715012.13628879
492296.470547123 5714849.15067026
493456.173482426 5714686.16505172
494615.876417729 5714523.17943319
484341.535618534 5717149.7529353
485501.238553838 5716986.76731677
486660.941489141 5716823.78169823
487820.644424444 5716660.7960797
488980.347359747 5716497.81046117
490140.050295051 5716334.82484263
491299.753230354 5716171.8392241
492459.456165657 5716008.85360556
493619.15910096 5715845.86798703
494778.862036264 5715682.88236849
484504.521237069 5718309.45587061
485664.224172372 5718146.47025207
486823.927107675 5717983.48463354
487983.630042978 5717820.499015
489143.332978282 5717657.51339647
490303.035913585 5717494.52777793
491462.738848888 5717331.5421594
492622.441784191 5717168.55654087
493782.144719495 5717005.57092233
494941.847654798 5716842.5853038
484667.506855603 5719469.15880591
485827.209790906 5719306.17318738
486986.912726209 5719143.18756884
488146.615661513 5718980.20195031
489306.318596816 5718817.21633177
490466.021532119 5718654.23071324
491625.724467422 5718491.2450947
492785.427402726 5718328.25947617
493945.130338029 5718165.27385763
495104.833273332 5718002.2882391
484830.492474137 5720628.86174121
485990.195409441 5720465.87612268
487149.898344744 5720302.89050414
488309.601280047 5720139.90488561
489469.30421535 5719976.91926708
490629.007150654 5719813.93364854
491788.710085957 5719650.94803001
492948.41302126 5719487.96241147
494108.115956563 5719324.97679294
495267.818891867 5719161.9911744
484993.478092672 5721788.56467652
486153.181027975 5721625.57905798
487312.883963278 5721462.59343945
488472.586898581 5721299.60782091
489632.289833885 5721136.62220238
490791.992769188 5720973.63658384
491951.695704491 5720810.65096531
493111.398639794 5720647.66534678
494271.101575098 5720484.67972824
495430.804510401 5720321.69410971
485156.463711206 5722948.26761182
486316.166646509 5722785.28199328
487475.869581812 5722622.29637475
488635.572517116 5722459.31075622
489795.275452419 5722296.32513768
490954.978387722 5722133.33951915
492114.681323025 5721970.35390061
493274.384258329 5721807.36828208
494434.087193632 5721644.38266354
495593.790128935 5721481.39704501
485319.44932974 5724107.97054712
486479.152265044 5723944.98492859
487638.855200347 5723781.99931005
488798.55813565 5723619.01369152
489958.261070953 5723456.02807299
491117.964006257 5723293.04245445
492277.66694156 5723130.05683592
493437.369876863 5722967.07121738
494597.072812166 5722804.08559885
495756.77574747 5722641.09998031
485482.434948275 5725267.67348243
486642.137883578 5725104.68786389
487801.840818881 5724941.70224536
488961.543754184 5724778.71662682
490121.246689488 5724615.73100829
491280.949624791 5724452.74538975
492440.652560094 5724289.75977122
493600.355495397 5724126.77415268
494760.058430701 5723963.78853415
495919.761366004 5723800.80291562
485645.420566809 5726427.37641773
