x y
484178.55 5737534.4
486317.529028482 5737233.78610193
488456.508056964 5736933.17220385
490595.487085445 5736632.55830578
492734.466113927 5736331.94440771
494873.445142409 5736031.33050963
497012.424170891 5735730.71661156
499151.403199373 5735430.10271348
501290.382227854 5735129.48881541
503429.361256336 5734828.87491734
483877.936101926 5735395.42097152
486016.915130408 5735094.80707345
488155.89415889 5734794.19317537
490294.873187372 5734493.5792773
492433.852215853 5734192.96537922
494572.831244335 5733892.35148115
496711.810272817 5733591.73758308
498850.789301299 5733291.123685
500989.768329781 5732990.50978693
503128.747358262 5732689.89588885
483577.322203853 5733256.44194304
485716.301232334 5732955.82804496
487855.280260816 5732655.21414689
489994.259289298 5732354.60024882
492133.23831778 5732053.98635074
494272.217346261 5731753.37245267
496411.196374743 5731452.75855459
498550.175403225 5731152.14465652
500689.154431707 5730851.53075845
502828.133460189 5730550.91686037
483276.708305779 5731117.46291456
485415.687334261 5730816.84901648
487554.666362742 5730516.23511841
489693.645391224 5730215.62122033
491832.624419706 5729915.00732226
493971.603448188 5729614.39342419
496110.58247667 5729313.77952611
498249.561505151 5729013.16562804
500388.540533633 5728712.55172997
502527.519562115 5728411.93783189
482976.094407705 5728978.48388607
485115.073436187 5728677.869988
487254.052464669 5728377.25608993
489393.03149315 5728076.64219185
491532.010521632 5727776.02829378
493670.989550114 5727475.4143957
495809.968578596 5727174.80049763
497948.947607078 5726874.18659956
500087.926635559 5726573.57270148
502226.905664041 5726272.95880341
482675.480509631 5726839.50485759
484814.459538113 5726538.89095952
486953.438566595 5726238.27706144
489092.417595077 5725937.66316337
491231.396623558 5725637.0492653
493370.37565204 5725336.43536722
495509.354680522 5725035.82146915
497648.333709004 5724735.20757108
499787.312737486 5724434.593673
501926.291765967 5724133.97977493
482374.866611558 5724700.52582911
484513.845640039 5724399.91193104
486652.824668521 5724099.29803296
488791.803697003 5723798.68413489
490930.782725485 5723498.07023681
493069.761753967 5723197.45633874
495208.740782448 5722896.84244067
497347.71981093 5722596.22854259
499486.698839412 5722295.61464452
501625.677867894 5721995.00074645
482074.252713484 5722561.54680063
484213.231741966 5722260.93290255
486352.210770447 5721960.31900448
488491.189798929 5721659.70510641
490630.168827411 5721359.09120833
492769.147855893 5721058.47731026
494908.126884375 5720757.86341219
497047.105912856 5720457.24951411
499186.084941338 5720156.63561604
501325.06396982 5719856.02171796
481773.63881541 5720422.56777215
483912.617843892 5720121.95387407
486051.596872374 5719821.339976
488190.575900855 5719520.72607792
490329.554929337 5719220.11217985
492468.533957819 5718919.49828178
494607.512986301 5718618.8843837
496746.492014783 5718318.27048563
498885.471043264 5718017.65658756
501024.450071746 5717717.04268948
