x y
484178.55 5715990.05
485523.334037351 5715801.0529289
486868.118074702 5715612.05585779
488212.902112053 5715423.05878669
489557.686149404 5715234.06171559
490902.470186755 5715045.06464448
492247.254224106 5714856.06757338
493592.038261457 5714667.07050227
494936.822298808 5714478.07343117
496281.606336159 5714289.07636007
484367.547071104 5717334.83403735
485712.331108455 5717145.83696625
487057.115145806 5716956.83989514
488401.899183157 5716767.84282404
489746.683220508 5716578.84575294
491091.467257859 5716389.84868183
492436.25129521 5716200.85161073
493781.035332561 5716011.85453962
495125.819369912 5715822.85746852
496470.603407263 5715633.86039742
484556.544142208 5718679.6180747
485901.328179559 5718490.6210036
487246.11221691 5718301.62393249
488590.896254261 5718112.62686139
489935.680291612 5717923.62979029
491280.464328963 5717734.63271918
492625.248366314 5717545.63564808
493970.032403665 5717356.63857698
495314.816441016 5717167.64150587
496659.600478367 5716978.64443477
484745.541213311 5720024.40211205
486090.325250662 5719835.40504095
487435.109288013 5719646.40796985
488779.893325364 5719457.41089874
490124.677362715 5719268.41382764
491469.461400067 5719079.41675653
492814.245437418 5718890.41968543
494159.029474769 5718701.42261433
495503.81351212 5718512.42554322
496848.597549471 5718323.42847212
484934.538284415 5721369.1861494
486279.322321766 5721180.1890783
487624.106359117 5720991.1920072
488968.890396468 5720802.19493609
490313.674433819 5720613.19786499
491658.45847117 5720424.20079389
493003.242508521 5720235.20372278
494348.026545872 5720046.20665168
495692.810583223 5719857.20958057
497037.594620575 5719668.21250947
485123.535355519 5722713.97018676
486468.31939287 5722524.97311565
487813.103430221 5722335.97604455
489157.887467572 5722146.97897344
490502.671504923 5721957.98190234
491847.455542274 5721768.98483124
493192.239579625 5721579.98776013
494537.023616976 5721390.99068903
495881.807654327 5721201.99361792
497226.591691678 5721012.99654682
485312.532426623 5724058.75422411
486657.316463974 5723869.757153
488002.100501325 5723680.7600819
489346.884538676 5723491.7630108
490691.668576027 5723302.76593969
492036.452613378 5723113.76886859
493381.236650729 5722924.77179748
494726.02068808 5722735.77472638
496070.804725431 5722546.77765528
497415.588762782 5722357.78058417
485501.529497726 5725403.53826146
486846.313535077 5725214.54119035
488191.097572428 5725025.54411925
489535.88160978 5724836.54704815
490880.665647131 5724647.54997704
492225.449684482 5724458.55290594
493570.233721833 5724269.55583483
494915.017759184 5724080.55876373
496259.801796535 5723891.56169263
497604.585833886 5723702.56462152
485690.52656883 5726748.32229881
487035.310606181 5726559.3252277
488380.094643532 5726370.3281566
489724.878680883 5726181.3310855
491069.662718234 5725992.33401439
492414.446755585 5725803.33694329
493759.230792936 5725614.33987219
495104.014830287 5725425.34280108
496448.798867639 5725236.34572998
497793.58290499 5725047.34865887
485879.523639934 5728093.10633616
487224.307677285 5727904.10926506
488569.091714636 5727715.11219395
489913.875751987 5727526.11512285
491258.659789338 5727337.11805174
492603.443826689 5727148.12098064
493948.22786404 5726959.12390954
495293.011901391 5726770.12683843
496637.795938742 5726581.12976733
497982.579976093 5726392.13269623
