wind_speed,wind_direction
24.036,232.47
23.847,233.96
24.124,234.63
22.949,235.31
22.912,235.08
23.027,236.92
22.363,238.1
22.716,238.69
22.479,241.05
22.023,242.78
21.206,244.01
20.973,246.11
20.759,249.04
20.591,250.48
19.349,253.63
19.783,256.14
19.635,259.25
18.831,261.77
18.868,264.22
18.712,267.88
18.748,269.94
17.95,273.8
17.887,276.64
17.918,279.72
18.189,282.33
17.631,284.7
17.306,286.24
16.801,288.55
17.523,290.72
17.11,290.76
16.899,292.78
16.338,293.42
16.467,293.37
16.26,293.88
16.074,293.39
16.474,293.65
16.322,293.49
15.992,293.16
15.952,293.02
15.94,292.6
15.503,292.61
16.137,293.2
16.15,292.76
16.039,294.19
16.619,293
15.445,292.39
15.686,290.91
15.233,290.78
15.679,291.1
15.6,289.64
15.156,290.08
14.463,288.71
15.264,287.06
14.445,284.56
15.241,284.54
15.416,283.73
14.99,283.34
14.703,283.51
15.068,282.81
15.024,282.63
14.434,282.03
15.02,282.92
14.88,281.78
14.948,280.43
15.329,279.86
15.161,281
15.284,280.37
15.148,279.8
14.857,279.71
14.846,279.71
15.409,280.54
14.841,280.91
15.088,280.55
15.395,280.41
16.117,281.47
15.832,281.11
15.081,280.59
15.103,280.89
15.421,281.52
15.058,281.32
15.15,282.13
14.782,280.57
14.575,281.03
14.706,280.55
14.052,281.07
14.646,281.19
14.302,282.34
14.313,280.71
14.28,278.98
13.97,279.3
14.492,280.67
14.135,279.38
14.117,278.32
13.86,279.07
13.874,278.82
13.759,277.24
13.659,277.5
13.493,277.38
13.893,274.89
13.797,275.78
13.312,276.25
13.324,276.12
13.258,276.21
13.116,276.39
13.448,274.2
13.309,275.67
12.436,276.19
13.091,275.82
13.014,277.31
12.931,273.93
12.546,274.33
12.603,274.96
12.13,273.41
11.926,271.62
11.355,271.2
11.874,272.17
11.938,271.42
11.984,271.6
11.558,269.88
11.36,270.75
11.769,270.17
11.224,270.29
11.58,269.72
10.8,268.68
10.594,266.76
10.894,266.39
10.917,264.97
10.603,264.81
10.643,263.86
10.361,262.78
10.481,261.03
10.247,259.6
9.8085,258.52
10.289,257.22
10.184,254.96
9.8012,254.04
10.013,252.61
9.7553,250.37
9.8531,248.37
9.9239,246.04
10.243,245.88
9.8886,243.69
10.336,242.68
10.496,240.64
10.47,240.49
10.069,240.44
10.543,241.21
10.748,242.12
10.59,242.12
10.618,242.1
10.605,242.82
11.07,243.76
10.743,242.99
11.213,244.41
11.386,243.22
11.424,243.78
11.421,243.04
11.23,243.89
11.094,242.3
10.816,241.68
11.464,241.72
10.472,239.45
10.784,239.1
10.038,236.56
9.8781,235.57
10.162,234.02
10.473,233.41
10.594,232.79
10.521,230.53
10.393,228.41
10.822,226.72
10.871,223.59
10.31,221.45
10.844,219.02
10.798,216.41
11.363,214.51
11.239,212.42
10.818,210.19
10.923,208.13
11.053,205.45
10.965,204.47
10.882,202.85
10.888,202.33
10.888,201.09
10.797,200.09
10.426,198.98
10.432,198.33
10.326,197.37
10.112,195.43
9.9351,194.45
9.6457,191.88
9.5552,189.72
9.4745,189.63
9.3886,186.96
8.9675,186.01
8.9241,183.23
9.1755,182.36
8.8377,181.7
8.9124,179.9
8.4235,178.28
8.4251,177.66
8.1924,175.39
7.8056,174.78
7.4779,172.86
7.2625,171.17
6.8754,169.9
6.4675,168.49
5.9356,165.31
5.5314,160.27
4.8458,159.94
4.4387,158.54
3.581,157.97
2.5891,148.01
2.0339,135.46
1.4927,107.6
1.3262,66.028
1.601,32.571
2.0317,13.557
2.6634,5.6612
3.4709,358.84
3.6076,353.2
4.3906,354.62
4.8839,349.31
5.9019,347.67
6.5754,347.69
6.8613,345.52
7.1792,346.14
7.8501,347.17
8.1027,346.75
8.518,345.17
8.7562,344.55
8.4768,344.17
8.911,345.71
9.0598,345.37
9.4804,343.95
9.499,345.72
9.7727,343.3
9.4835,341.57
9.5809,342.91
9.7203,343.09
9.1162,346.3
9.5764,340
9.5566,341.64
9.7068,338.41
9.4748,338.66
10.058,339.14
10.248,341.03
10.14,335.65
10.465,337.4
10.639,342.6
10.789,338.28
10.802,339.24
11.126,338.15
10.843,336.41
10.865,336.59
10.566,337.07
10.561,335.45
10.372,329.99
10.153,332.82
10.592,329.89
10.768,331.19
10.406,327.94
10.124,329.01
10.627,323.75
10.134,323.83
10.643,326.82
10.215,326.32
10.387,323.23
9.9429,320.69
9.5753,321.07
9.4649,320.44
9.5405,320.95
9.6437,319.41
9.3406,321.24
9.4724,320.64
9.4222,318.64
9.1323,321.39
9.1431,323.45
9.1657,321.6
9.3199,324.3
9.138,323.26
9.1714,323.1
9.2664,320.78
8.9387,322.89
9.1312,324.69
8.9308,324.53
9.0242,323.57
8.8577,325.18
8.9837,323.95
8.8797,323.18
8.5425,325.34
8.5191,321.67
8.2078,324.72
8.3255,323.76
8.1895,322.14
7.8611,324.62
7.8933,321.66
7.8536,321.62
7.9687,322.59
7.7359,322.26
7.4921,321.81
7.6258,321.81
7.6895,321.98
7.2813,320.38
7.4615,321.3
7.4235,320.47
7.3416,319.9
7.096,320.71
7.2022,317.13
7.1852,318
7.1255,318.29
7.0325,313.77
6.6442,318.91
6.5499,315.73
6.6298,314.6
6.8402,313.21
6.6117,314.67
6.5465,313.35
6.5132,312.72
6.638,311.35
6.253,309.91
6.3235,309.94
6.5638,306.76
6.2721,307.11
6.3411,305.7
6.3915,307.24
6.1852,304.83
5.9784,305.76
6.3145,304.34
6.3171,303.35
6.1717,302.46
6.0408,299.87
6.0607,300.84
6.0379,300.17
6.08,299.73
5.9352,296.85
5.8393,297.11
5.8997,296.48
5.7777,297.07
5.6058,295.6
5.4856,294.94
5.4814,295.44
5.5059,296.24
5.3279,295.18
5.1577,293.07
4.9009,293.02
5.2272,293.63
4.9708,290.71
5.1026,289.29
5.1208,288.01
5.1889,286.27
5.2127,283.97
5.1798,283.74
5.1529,280.86
5.1966,282.48
5.2167,277.78
5.2352,278.33
5.2934,276.32
5.4144,275.71
5.5337,275.84
5.1788,274.99
5.2633,271.99
5.3906,269.69
5.3862,267.77
5.4217,265.01
5.323,267.78
5.3475,261.93
5.3555,260.34
5.3394,261.02
5.4692,257.64
5.3586,254.92
5.4593,251.06
5.2518,250.91
5.3237,249.43
5.4752,247.03
5.6288,245.64
5.6012,243.08
5.5826,242.85
5.6119,242.57
5.9871,238.57
5.857,238.01
6.2664,235.98
6.2871,236.58
6.3429,237.77
6.3885,235.49
6.5492,236.12
6.8813,235.15
6.7315,236.85
7.021,233.83
7.0576,235.22
7.1872,235.1
7.4169,234.63
7.4455,234.23
7.4202,232.61
7.5632,234.17
7.7529,233.6
7.6786,234
7.6019,236.16
8.0053,232.44
7.6876,235.61
7.9544,234.53
7.4947,236.64
7.8479,235.8
7.8459,235.57
7.6568,236.53
8.0922,236.48
8.0245,236.52
8.2778,238.09
7.9499,235.12
7.9748,237.14
8.4075,242.16
7.9154,238.72
7.1968,235.69
6.8495,237.45
7.0994,238.18
6.9167,239.11
6.8466,235.05
7.0299,232.98
7.1542,234.29
7.1704,232.13
7.1642,234.41
7.4259,231.84
7.35,232.11
7.1927,229.92
7.8183,229.9
7.7451,229.25
7.751,228.53
7.9733,229.25
7.9435,226.35
7.8626,227.49
7.8123,224.81
7.8613,224.21
8.1806,225.93
8.3894,223.01
8.2651,223.42
8.3422,223.96
8.3015,222.12
8.7252,221.8
8.5621,222.33
8.6878,221.02
8.6032,221.92
8.5603,222.03
8.5245,222.54
8.9101,221.32
8.6136,220.92
8.356,220.04
8.2935,221.17
8.4206,221.77
8.301,221.18
8.0961,219.9
8.3234,222.16
8.1789,221.2
8.0256,223.03
8.0452,221.95
8.0977,220.66
7.696,220.71
7.9003,222.05
7.7662,220.97
7.6425,221.51
7.7842,219.94
7.4214,219.66
7.6,220.22
7.3895,220.54
7.4051,218.31
7.2688,214.62
7.6555,215.02
7.3409,214.62
7.6141,212.82
7.6715,211.84
7.7375,212.51
7.5493,210.46
8.0116,208.55
8.1022,207.99
8.3018,206.68
8.4094,208.16
8.2712,205.8
8.6525,206.42
8.4565,204.79
8.2988,204.71
8.7322,203.88
8.7886,204.56
8.9772,205.04
9.0074,206.4
8.952,205.8
9.0195,204.58
9.152,205.78
9.1155,205.39
9.0364,206.32
8.8187,206.41
8.7675,206.4
9.1014,206.47
8.982,206.99
9.0715,208.93
8.9766,208.93
8.8666,209.67
9.6472,210.5
9.5551,209.74
9.6585,208.75
9.3977,210.33
9.3055,210.08
9.4462,210.94
8.9848,211.41
9.3051,212.35
8.8904,209.67
9.3739,209.69
8.9972,210.94
9.416,211.93
9.1042,210.19
9.2204,209.54
9.2297,210.84
9.2005,210.51
9.1601,209.98
9.2377,210.58
9.1069,210.8
9.0978,211.13
9.2771,210.42
9.2311,211.34
9.0519,211.33
9.006,211.31
8.8335,211.47
9.2703,211.37
9.1797,210.8
8.8882,212.51
9.0396,211.29
8.7141,211.15
9.2169,211.57
9.194,209.3
9.058,212
9.192,210.65
9.1831,210.78
9.1493,210.57
9.2667,211.61
8.8736,210.69
9.0313,210.44
8.9558,211.43
8.7122,210.85
8.6743,210.45
8.4392,209.32
8.469,210.93
8.4266,209.29
8.3014,209.88
8.3086,209.44
8.2741,208.15
8.1816,207.41
8.1091,207.94
7.9006,207.5
7.8773,206.59
7.8998,205.97
7.6772,206.36
7.6442,205.84
7.815,205.3
7.7892,203.53
7.8642,205.42
7.7219,202.9
7.8778,203.8
7.66,202.21
7.2994,197.14
7.4093,197.61
7.3998,195.9
7.1976,195.7
7.331,195.21
7.2741,193.6
7.2269,192.08
7.3226,191.65
7.1663,191.6
7.1371,190.23
7.3042,189.6
7.3631,188.06
7.4228,186.66
7.5988,185.79
7.6168,185.52
7.447,183.74
7.6561,185.22
7.5567,185.59
7.7251,186.09
7.8335,185.23
8.0284,187.03
7.8891,186.07
7.9411,186.94
7.8254,186.31
7.9356,188.14
7.8432,187.82
7.9287,188.13
7.7785,189.1
7.7215,188.87
7.8506,189.32
7.678,188.68
7.7076,187.85
7.8556,188.24
7.6022,187.58
7.7804,187.92
7.837,189.88
7.802,189.54
7.6415,190.36
7.5874,190.99
7.7333,191.1
7.7441,192.3
7.7371,194.43
7.8536,195.88
7.7474,197.09
7.8151,197.71
7.8358,200.47
8.1618,201.57
8.0607,203.23
8.0834,205.21
8.1603,207.88
8.4026,207.63
8.4877,209.06
8.2913,210.09
8.3097,211.78
8.3651,212.68
8.4964,212.75
8.4064,213.86
8.3522,213.72
8.7521,213.28
8.6236,215.67
8.6288,215.79
8.7744,216.86
8.8677,216.29
8.8298,217.82
9.1145,217.51
8.6761,218.53
8.7504,218.4
9.0309,216.65
8.8772,215.66
8.7241,216.38
8.9092,216.48
9.1624,215.31
9.0218,214.92
9.321,213.89
9.5447,213.74
9.2897,212.98
9.4536,212.47
9.7894,212.25
10.011,212.38
10.245,212.2
10.331,210.99
10.406,210.65
10.601,210.17
10.657,209.83
10.865,208.1
11.143,208.32
11.367,208.13
11.291,207.69
11.377,207.66
11.859,207.27
11.53,205.66
12.345,207.59
12.38,205.92
12.889,207.18
12.792,207.68
13.216,209.71
13.08,210.13
13.182,210.66
12.943,214.18
12.577,217.26
12.85,220.19
12.919,225.13
12.435,229.51
12.289,235.64
12.536,242.52
12.362,251.12
12.099,259.36
12.542,268.29
12.923,277.54
13.602,286.35
13.912,291.95
14.831,297.23
14.531,301.94
15.316,303.94
14.989,306.37
14.651,308
14.318,309.51
15.168,308.6
14.712,309.16
14.515,309.36
14.21,309.36
14.122,308.69
13.117,308.66
13.449,307.6
13.494,307.09
13.72,308.18
13.271,307.68
12.831,307.08
13.071,306.88
12.723,307.66
12.35,306.3
11.712,306.16
11.77,305.22
11.77,306.2
11.338,305.94
11.32,305.55
10.678,304.89
10.235,304.29
9.7975,302.36
9.9129,302.37
9.6651,301.53
9.2397,299.78
9.3018,299.26
9.3532,297.89
9.1175,293.19
9.3979,292.16
9.4195,291.32
9.3845,290.04
9.2286,290.31
9.1433,288.8
9.4311,287.08
9.0273,288.58
8.6479,288.06
8.7222,285.82
8.7464,286.15
8.5359,284.33
8.5991,284.75
8.0386,283.27
8.0713,282.09
7.5606,281.83
7.0924,279.57
6.8805,277.01
6.6055,274.55
6.679,270.32
6.5298,267.75
6.4028,264.04
6.5059,260.79
6.4416,258.29
6.567,254.29
6.8602,251.76
6.9853,249.31
6.9375,247.5
7.0293,245.55
7.4964,244.06
7.3694,242.55
7.8017,241.06
8.0322,240.24
7.9677,239.43
8.0292,238.78
8.1792,237.68
8.4488,236.97
8.7326,236.14
8.9698,234.8
8.9955,233.99
8.9861,232.85
9.2504,231.31
9.4968,231.84
9.1899,230.36
9.3806,228.85
9.8272,227.85
9.9363,226.96
9.8652,226.58
10.118,224.78
10.202,224.33
10.389,223.93
10.578,222.58
10.982,222.77
10.907,222.58
11.172,221.71
11.631,221.35
12.025,222.56
12.007,221.16
11.858,220.75
11.41,221.11
12.213,220.17
12.363,220.59
11.948,220.29
12.743,219.44
12.529,220.06
13.149,218.85
13.062,219.86
13.177,219.2
12.87,218.67
12.952,219.12
13.468,218.34
13.388,218.73
13.358,218.75
13.815,218.01
13.127,217.93
13.847,217.43
14.073,217.7
13.844,216.62
13.726,216.29
13.688,214.95
14.073,215.26
14.347,215.04
13.638,215.02
14.185,214.26
14.639,214.48
14.42,214.45
14.215,212.61
14.463,212.38
14.867,212.02
14.276,210.66
14.466,211.88
13.908,209.56
14.513,208.89
14.923,208.13
14.796,208.26
14.744,206.53
14.4,206.43
15.037,205.78
14.656,205.69
14.794,206.34
15.042,204.71
15.438,204.22
15.196,203.96
15.83,204.24
16.068,204.27
16.119,204.57
16.09,204.56
16.312,204.59
16.77,203.56
16.588,204.19
16.569,204.46
16.857,205.48
16.619,204.84
16.761,205.16
17.327,205.4
16.797,205.67
16.407,205.12
17.088,205.02
17.178,206.35
17.317,205.18
16.983,205.9
16.866,206.38
17.439,206.63
17.228,206.81
18.138,208.22
18.237,208.68
18.02,208.31
17.806,209.61
17.672,208.6
17.934,209.51
18.569,210.22
18.235,209.39
17.644,209.64
18.079,211.85
17.991,209.87
18.026,212.48
17.792,213.76
18.843,213.64
18.408,215.27
18.156,215.05
18.245,216.84
18.369,216.86
18.707,217.71
17.924,217.21
17.397,217.56
18.361,216.95
18.527,215.95
18.577,216.81
18.008,216.66
18.021,216.65
18.727,216.6
18.399,216.07
18.479,216.98
18.851,217.27
19.181,216.95
18.516,218.98
18.978,220.22
18.603,219.71
19.315,221.05
18.593,222.58
18.834,222.76
18.889,223.29
18.3,223.39
18.507,224.43
18.478,223.73
18.443,224.7
18.234,224.77
18,224.88
18.598,224.72
18.449,225.19
18.937,225.97
18.184,225.17
18.291,225.52
18.421,225.24
17.989,225.65
18.812,226.09
17.763,225.37
18.397,226.01
18.063,225.67
17.803,225.98
17.976,226.02
17.39,226.57
17.544,226.54
17.468,225.49
16.892,225.8
16.972,225.73
16.947,226.07
17.393,226.39
17.011,225.92
17.026,224.51
17.222,225.1
16.842,224.93
16.633,224.78
16.449,224.96
16.35,223.69
15.607,222.63
16.147,223.4
15.872,222.22
15.722,221.48
15.52,220.97
15.663,220.48
14.737,220.82
15.415,222.93
15.068,223.78
15.109,226.34
14.563,226.52
14.365,229.45
13.944,231.44
13.574,233.61
12.825,236.32
12.39,239.64
11.77,243.43
11.112,248.09
10.684,254.15
10.328,260.83
10.209,268.95
10.355,277.13
10.36,285.79
11.014,292.13
11.435,299.15
12.18,305.25
13.018,310.16
13.976,314.41
14.594,317.03
14.88,318.78
15.006,321.71
15.049,321.62
14.493,322.61
13.811,322.22
13.471,321.63
12.585,319.73
12.176,317.7
11.966,315.27
11.387,310.84
11.781,306.61
11.632,304.49
11.589,300.37
11.281,297.48
11.262,294.25
10.906,292
10.682,288.68
10.278,283.82
10.509,281.77
10.334,277.86
10.736,274.47
11.015,270.84
11.336,267.57
11.719,265.35
12.177,263.63
12.724,261.77
12.643,261.11
12.783,259.7
13.263,259.78
13.557,259.19
13.949,259.38
13.945,258.66
13.858,259.62
13.929,258.37
13.898,259.26
14.889,259.83
14.922,259.43
14.876,259.24
14.58,259.16
15.14,259.32
14.884,258.54
14.758,258.4
14.075,257.94
14.871,257.21
14.476,255.55
14.557,255.32
14.66,254.08
14.035,253.01
13.928,250.86
14.294,249.51
13.764,247.92
13.838,244.95
13.843,243.92
13.537,239.84
14.177,238
13.974,236.85
14.113,235.49
14.521,235.1
14.98,234.58
15.034,234.01
15.304,234.02
15.595,234.27
16.066,234.23
16.017,233.9
16.604,234.89
16.601,235.8
17.473,236.01
17.62,235.37
17.317,235.49
17.821,235.32
17.946,235.18
17.692,234.02
17.616,233.33
17.818,231.62
17.829,230.19
17.632,228.52
18.131,226.34
18.403,224.43
18.209,223.39
18.514,222.6
18.803,222.53
19.047,222.52
19.158,222.91
18.918,224.19
19.423,223.68
19.838,224.19
20.356,224.08
20.413,225.48
21.01,225.58
21.194,225.95
21.144,226.37
21.467,226.76
22.306,226.82
22.608,227.21
22.462,227.81
23.544,227.75
23.564,228.28
23.553,229.06
23.723,229.26
23.812,230.42
24.411,230.12
23.763,230.74
23.37,230.96
23.403,231.6
22.419,231.77
22.321,232.23
22.821,232.55
22.903,233.78
22.59,234.01
22.195,236.4
22.154,237.75
21.877,238.25
21.797,239.89
21.807,241.54
21.214,242.45
22,244.63
21.601,247.21
20.15,248.17
21.421,249.29
21.503,249.79
21.182,250.82
20.743,251.73
20.397,252.57
19.792,252.87
19.863,253.07
19.866,253.63
20.088,253.44
19.826,253.96
19.06,253.44
19.498,253.09
19.574,252.77
19.502,252.12
19.383,251.95
19.121,251.17
19.077,250.1
18.873,249.77
19.334,249.11
18.995,248.32
19.449,249.01
19.132,247.76
19.017,248.06
19.516,248.24
18.723,247.85
19.453,247.9
19.402,248.11
19.185,247.11
19.127,246.34
19.09,244.86
18.927,244.62
19.133,242.98
19.461,242.81
19.488,241.33
20.053,241.24
19.846,240.68
20.189,239.7
19.81,239
20.073,238.43
20.471,238.1
20.212,237.76
20.825,237.78
20.57,237.7
20.617,237.78
21.416,238.93
20.873,238.87
21.634,239.92
21.276,240.37
21.938,241.54
23.112,241.4
22.572,241.57
22.098,241.83
22.693,243.34
22.574,242.74
23.047,243.37
23.859,243.21
22.601,243.58
23.403,244.28
24.435,243.57
23.984,244.83
24.137,245.2
24.057,244.77
24.461,245.2
24.64,245.26
24.355,246.14
24.608,246.08
24.838,246.53
24.761,246.76
24.629,246.82
24.603,247.07
24.852,246.75
24.348,247.57
24.386,247.09
24.714,247.72
24.286,247.16
24.039,247.65
24.058,247.45
23.943,247.41
23.793,247.71
23.863,247.91
24.235,247.82
23.758,248.18
23.677,248.25
23.808,248.67
23.195,248.18
23.537,247.87
23.244,248.73
22.966,249.19
23.626,249.15
23.15,249.02
21.249,243.95
21.712,243.31
21.638,243.71
21.154,243.08
21.813,243.09
21.421,241.42
21.861,241.95
21.287,240.76
21.027,240.68
21.269,239.51
21.301,238.9
21.433,238.42
21.008,238.23
21.289,237.89
21.735,237.25
21.794,236.07
21.589,235.87
21.538,235.21
21.589,234.29
21.825,234.41
22.257,234.05
22.217,234.16
22.754,233.92
22.383,233.31
22.916,234.09
23.121,234.03
22.871,233.54
23.756,235.21
23.327,234.38
23.659,235.15
23.905,235.6
24.384,235.72
24.604,235.7
23.985,236.86
25.358,236.68
24.13,237.39
25.94,238.31
25.431,238.43
24.765,238.92
25.676,238.98
26.324,239.01
26.363,240.34
25.598,240.27
26.645,240.36
26.167,240.25
26.399,240.61
26.481,240.12
26.185,240.87
26.484,241.15
26.843,241.4
27.528,241.56
27.048,241.41
26.724,241.75
27.282,241.34
26.876,241.25
26.946,240.98
27.169,241.12
26.765,240.56
26.638,240.01
26.786,240.06
27.151,240.03
26.434,239.92
26.575,239.66
26.927,240.03
26.858,239.94
27.166,240.89
27.544,241.31
26.694,241.63
27.187,244.4
26.816,246.04
26.971,247.24
26.634,250.09
26.296,252.66
26.014,255.99
24.955,259.59
24.538,262.74
23.727,266.71
23.853,271.1
22.844,274.95
21.855,280.15
21.349,283.11
21.217,286.07
21.153,289.24
21.114,290.76
21.794,293.59
22.119,295.68
21.122,295.23
22.123,297.79
21.202,297.03
21.33,298.27
20.09,299.98
19.6,298.64
20.875,299.87
20.054,299.01
19.648,301.39
19.878,298.72
19.189,297.49
18.261,300.16
20.003,296.46
19.436,299.46
19.888,298.54
19.408,296.54
17.854,297.32
18.565,298.8
18.621,294.51
18.345,295.19
18.796,295.24
18.003,293.49
17.643,294.33
15.503,293.5
16.127,291.54
16.381,291.55
16.384,289.83
15.871,290.38
15.858,290.23
16.201,284.46
16.011,288.37
14.949,286.01
16.097,285.15
16.565,284.33
16.086,286.53
14.877,286.39
14.976,281.67
15.514,280.66
15.549,279.11
16.112,282.89
15.426,281.33
16.062,279.58
15.533,281.84
15.693,279.08
15.801,278.87
15.773,277.06
15.854,281.15
15.633,277.95
16.021,275.68
16.104,275.27
16.816,276.16
15.909,277.25
16.05,275.78
16.237,275.34
16.091,276.28
15.422,275.82
16.446,273.68
16.202,275.03
16.387,272.79
16.777,272.86
16.116,273.44
16.385,273.02
15.99,271.85
16.283,272.69
16.458,272.55
16.485,272
16.733,270.97
17.033,271.23
16.606,271.77
16.787,270.69
17.207,269.69
17.253,270.91
17.287,269.8
17.485,270.75
18.563,271.68
17.211,272.12
18.063,272.83
18.751,273.38
18.781,275.27
18.421,276.33
18.868,277.17
19.641,275.47
18.797,277.12
19.031,277.47
19.551,277.94
19.692,279.07
20.576,279.72
20.238,281.49
20.57,279.96
20.707,279.74
20.548,280.53
20.774,282.2
20.869,282.74
21.861,283.29
20.874,284.14
20.952,284.11
21.676,285.89
21.901,285.45
21.155,286.13
21.412,286.3
21.926,287.32
22.41,286.73
22.097,287.27
22.04,285.92
22.308,286.71
21.452,287.19
21.632,288.03
22.201,287.88
21.674,286.43
22.271,286.38
21.863,287.73
21.469,285.01
22.598,287.05
21.478,285.72
20.444,285.92
21.585,285.72
21.877,285.94
22.188,286.43
21.071,286.06
21.415,285.69
20.78,287.01
21.045,286.14
20.924,286.15
20.217,285.73
19.91,287.54
20.107,286.73
20.104,286.67
20.704,285.18
20.503,286.46
20.067,284.02
19.162,285.08
18.636,284.88
19.181,283.26
18.48,282.32
18.67,281.6
18.864,280.46
18.167,279.29
18.178,277.37
17.697,277
17.651,275.56
17.312,273.76
17.244,273.93
17.035,270.28
16.963,269.87
17.229,268.54
16.6,266.43
16.871,266.83
17.116,266.39
17.501,264.93
17.847,265.17
17.531,265.46
17.726,264.4
17.549,263.11
17.502,264.02
17.871,261.79
17.162,261.97
17.298,261.84
18.19,260.96
17.707,260.87
18.074,259.85
18.09,259.86
18.411,260.2
18.231,257.93
18.545,258.47
18.175,258.55
18.229,258.14
18.431,257.36
19.152,256.78
19.181,254.98
18.828,255.27
18.685,253.66
18.298,253.7
18.292,252.57
18.586,252.43
18.37,250.97
18.802,249.12
19.397,250.07
19.404,248.74
19.809,249.97
19.502,248.82
20.107,249.16
19.778,247.16
19.734,247.64
20.349,247.23
20.127,246.73
20.179,246.03
20.07,247.09
20.61,247.68
19.871,247.42
20.192,247
19.812,246.63
19.713,247.13
19.434,247.72
20.219,249.36
20.104,249.39
20.118,248.78
20.01,247.86
19.935,249.05
19.821,249.24
19.085,249.09
18.761,250.01
19.354,249.28
17.822,246.98
17.69,245.77
17.94,244.71
17.697,244.77
17.876,245.09
17.927,243.71
17.561,243.36
17.335,241.91
17.512,242.93
18.148,242.23
18.196,241
18.302,241.68
17.525,240.83
18.527,240.52
17.916,239.53
17.973,240.22
17.686,239.04
17.939,238.51
17.93,238.78
18.505,237.72
18.738,237.37
19.432,238.51
19.117,236.57
19.157,235.46
19.016,235.32
19.371,235.5
18.761,234.79
19.097,234.39
19.91,232.75
21.122,234.28
20.669,234.32
20.857,234.29
21.135,235.37
21.646,235.45
21.268,234.81
21.577,236.08
21.965,236.52
22.522,236.33
22.271,236.18
22.138,236.1
22.192,236.77
22.381,235.75
22.081,235.82
22.895,236.2
22.45,235.82
22.763,235.2
22.312,234.11
22.546,232.98
21.571,233.6
21.88,233.59
23.227,232.52
22.152,232.43
22.362,231.79
22.411,231.33
22.31,230.52
22.341,231.36
22.63,231.36
22.708,230.52
21.789,230.49
22.255,230.12
22.187,230
22.011,229.49
22.191,229.77
22.227,228.96
22.632,228.13
22.519,228.31
22.523,229.34
22.435,229.96
22.221,228.93
21.725,229.39
21.911,229.09
21.928,228.37
23.105,228.13
22.001,228.25
21.742,227.22
21.704,227.35
21.39,226.82
21.576,225.89
22.493,225.59
22.077,225.04
21.609,224.88
22.359,225.15
22.297,225.64
22.347,225.28
22.63,224.92
22.53,224.91
22.111,225.46
22.825,224
22.439,224.79
22.993,225.53
22.992,224.78
21.829,224.71
22.088,225.94
21.812,226.17
22.26,226.06
22.248,225.91
22.4,225.75
21.819,226.63
21.612,227.09
21.3,227.04
21.239,226.47
20.922,227.83
21.232,226.87
21.228,226.39
20.705,226.26
20.314,226.2
19.148,226.91
19.549,226.42
19.691,225.72
19.728,224.92
19.883,224.3
19.339,223.85
20.073,225.26
