x y
484178.55 5737534.4
486265.044820838 5737241.16227628
488351.539641677 5736947.92455255
490438.034462515 5736654.68682883
492524.529283354 5736361.44910511
494611.024104192 5736068.21138139
496697.518925031 5735774.97365766
498784.013745869 5735481.73593394
500870.508566708 5735188.49821022
502957.003387546 5734895.26048649
483885.312276277 5735447.90517916
485971.807097116 5735154.66745544
488058.301917954 5734861.42973172
490144.796738793 5734568.19200799
492231.291559631 5734274.95428427
494317.78638047 5733981.71656055
496404.281201308 5733688.47883683
498490.776022147 5733395.2411131
500577.270842985 5733102.00338938
502663.765663824 5732808.76566566
483592.074552554 5733361.41035832
485678.569373393 5733068.1726346
487765.064194231 5732774.93491088
489851.55901507 5732481.69718715
491938.053835908 5732188.45946343
494024.548656747 5731895.22173971
496111.043477585 5731601.98401599
498197.538298424 5731308.74629226
500284.033119262 5731015.50856854
502370.527940101 5730722.27084482
483298.836828831 5731274.91553748
485385.33164967 5730981.67781376
487471.826470508 5730688.44009004
489558.321291347 5730395.20236632
491644.816112185 5730101.96464259
493731.310933024 5729808.72691887
495817.805753862 5729515.48919515
497904.300574701 5729222.25147142
499990.795395539 5728929.0137477
502077.290216378 5728635.77602398
483005.599105109 5729188.42071665
485092.093925947 5728895.18299292
487178.588746786 5728601.9452692
489265.083567624 5728308.70754548
491351.578388463 5728015.46982175
493438.073209301 5727722.23209803
495524.568030139 5727428.99437431
497611.062850978 5727135.75665059
499697.557671816 5726842.51892686
501784.052492655 5726549.28120314
482712.361381386 5727101.92589581
484798.856202224 5726808.68817209
486885.351023063 5726515.45044836
488971.845843901 5726222.21272464
491058.34066474 5725928.97500092
493144.835485578 5725635.73727719
495231.330306417 5725342.49955347
497317.825127255 5725049.26182975
499404.319948094 5724756.02410602
501490.814768932 5724462.7863823
