0.0	0.0
0.5	0.0
1.0	0.0
1.5	0.0
2.0	0.0
2.5	0.0
3.0	0.0
3.4	0.0
3.9	0.0
4.4	1559342.4889
4.9	2139015.7597
5.4	2847029.9762
5.9	3696219.2328
6.4	4699417.6241
6.9	5869459.2447
7.4	7219178.1891
7.9	8761408.5519
8.4	10508984.4276
8.9	12474739.9108
9.3	14671509.0961
9.8	17112126.0779
10.3	18180000.0
10.8	18180000.0
11.3	18180000.0
11.8	18180000.0
12.3	18180000.0
12.8	18180000.0
13.3	18180000.0
13.8	18180000.0
14.3	18180000.0
14.8	18180000.0
15.2	18180000.0
15.7	18180000.0
16.2	18180000.0
16.7	18180000.0
17.2	18180000.0
17.7	18180000.0
18.2	18180000.0
18.7	18180000.0
19.2	18180000.0
19.7	18180000.0
20.2	18180000.0
20.7	18180000.0
21.1	18180000.0
21.6	18180000.0
22.1	18180000.0
22.6	18180000.0
23.1	18180000.0
23.6	18180000.0
24.1	18180000.0
24.6	18180000.0
25.1	0.0
25.6	0.0
26.1	0.0
26.6	0.0
27.0	0.0
27.5	0.0
28.0	0.0
28.5	0.0
29.0	0.0
29.5	0.0
30.0	0.0
