x y
484178.55 5715990.05
485599.584678644 5715790.33660012
487020.619357288 5715590.62320024
488441.654035932 5715390.90980037
489862.688714577 5715191.19640049
491283.723393221 5714991.48300061
492704.758071865 5714791.76960073
494125.792750509 5714592.05620086
495546.827429153 5714392.34280098
496967.862107797 5714192.6294011
484378.263399878 5717411.08467864
485799.298078522 5717211.37127877
487220.332757166 5717011.65787889
488641.36743581 5716811.94447901
490062.402114454 5716612.23107913
491483.436793098 5716412.51767926
492904.471471743 5716212.80427938
494325.506150387 5716013.0908795
495746.540829031 5715813.37747962
497167.575507675 5715613.66407974
484577.976799755 5718832.11935729
485999.0114784 5718632.40595741
487420.046157044 5718432.69255753
488841.080835688 5718232.97915766
490262.115514332 5718033.26575778
491683.150192976 5717833.5523579
493104.18487162 5717633.83895802
494525.219550264 5717434.12555814
495946.254228909 5717234.41215827
497367.288907553 5717034.69875839
484777.690199633 5720253.15403593
486198.724878277 5720053.44063605
487619.759556921 5719853.72723618
489040.794235566 5719654.0138363
490461.82891421 5719454.30043642
491882.863592854 5719254.58703654
493303.898271498 5719054.87363667
494724.932950142 5718855.16023679
496145.967628786 5718655.44683691
497567.00230743 5718455.73343703
484977.403599511 5721674.18871458
486398.438278155 5721474.4753147
487819.472956799 5721274.76191482
489240.507635443 5721075.04851494
490661.542314087 5720875.33511507
492082.576992732 5720675.62171519
493503.611671376 5720475.90831531
494924.64635002 5720276.19491543
496345.681028664 5720076.48151555
497766.715707308 5719876.76811568
485177.116999388 5723095.22339322
486598.151678033 5722895.50999334
488019.186356677 5722695.79659346
489440.221035321 5722496.08319359
490861.255713965 5722296.36979371
492282.290392609 5722096.65639383
493703.325071253 5721896.94299395
495124.359749898 5721697.22959408
496545.394428542 5721497.5161942
497966.429107186 5721297.80279432
485376.830399266 5724516.25807186
486797.86507791 5724316.54467199
488218.899756554 5724116.83127211
489639.934435199 5723917.11787223
491060.969113843 5723717.40447235
492482.003792487 5723517.69107248
493903.038471131 5723317.9776726
495324.073149775 5723118.26427272
496745.107828419 5722918.55087284
498166.142507064 5722718.83747297
485576.543799144 5725937.29275051
486997.578477788 5725737.57935063
488418.613156432 5725537.86595075
489839.647835076 5725338.15255088
491260.68251372 5725138.439151
492681.717192365 5724938.72575112
494102.751871009 5724739.01235124
495523.786549653 5724539.29895137
496944.821228297 5724339.58555149
498365.855906941 5724139.87215161
485776.257199022 5727358.32742915
487197.291877666 5727158.61402928
488618.32655631 5726958.9006294
490039.361234954 5726759.18722952
491460.395913598 5726559.47382964
492881.430592242 5726359.76042976
494302.465270886 5726160.04702989
495723.499949531 5725960.33363001
497144.534628175 5725760.62023013
498565.569306819 5725560.90683025
485975.970598899 5728779.3621078
