x y
484178.55 5737534.4
485980.83788511 5737281.10495625
487783.125770219 5737027.80991251
489585.413655329 5736774.51486876
491387.701540439 5736521.21982501
493189.989425548 5736267.92478126
494992.277310658 5736014.62973752
496794.565195768 5735761.33469377
498596.853080877 5735508.03965002
500399.140965987 5735254.74460627
483925.254956253 5735732.11211489
485727.542841362 5735478.81707114
487529.830726472 5735225.5220274
489332.118611582 5734972.22698365
491134.406496691 5734718.9319399
492936.694381801 5734465.63689615
494738.982266911 5734212.34185241
496541.27015202 5733959.04680866
498343.55803713 5733705.75176491
500145.84592224 5733452.45672117
483671.959912505 5733929.82422978
485474.247797615 5733676.52918603
487276.535682725 5733423.23414229
489078.823567834 5733169.93909854
490881.111452944 5732916.64405479
492683.399338054 5732663.34901104
494485.687223163 5732410.0539673
496287.975108273 5732156.75892355
498090.262993383 5731903.4638798
499892.550878492 5731650.16883606
483418.664868758 5732127.53634467
485220.952753868 5731874.24130092
487023.240638977 5731620.94625718
488825.528524087 5731367.65121343
490627.816409197 5731114.35616968
492430.104294306 5730861.06112594
494232.392179416 5730607.76608219
496034.680064526 5730354.47103844
497836.967949635 5730101.17599469
499639.255834745 5729847.88095095
483165.369825011 5730325.24845956
484967.65771012 5730071.95341581
486769.94559523 5729818.65837207
488572.23348034 5729565.36332832
490374.521365449 5729312.06828457
492176.809250559 5729058.77324083
493979.097135669 5728805.47819708
495781.385020778 5728552.18315333
497583.672905888 5728298.88810958
499385.960790998 5728045.59306584
482912.074781263 5728522.96057445
484714.362666373 5728269.6655307
486516.650551483 5728016.37048696
488318.938436592 5727763.07544321
490121.226321702 5727509.78039946
491923.514206812 5727256.48535572
493725.802091921 5727003.19031197
495528.089977031 5726749.89526822
497330.377862141 5726496.60022447
499132.66574725 5726243.30518073
