wind_speed,wind_direction
5.4474,250.21
5.2567,250.87
5.2936,248.97
5.4465,247.12
5.6922,245.69
5.5825,242.77
5.5462,242.82
5.5822,242.6
5.965,237.96
5.8317,237.6
6.2364,235.67
6.2871,235.56
6.3392,237.73
6.3345,235.02
6.5543,236.51
6.9117,235.8
6.7347,236.6
6.9845,233.51
7.0234,235.44
7.1888,235.66
7.3811,234.26
7.414,235.05
7.3916,232.96
7.5336,233.25
7.6849,233.66
7.6941,234.21
7.5013,236.3
7.9845,232.56
7.5974,235.58
7.9567,234.47
7.3839,236.43
7.8404,235.69
7.765,235.32
7.6842,235.99
8.0587,236.85
7.9674,236.54
8.2039,238.31
7.8784,235.38
7.9384,236.5
8.3967,242.46
7.8377,237.82
7.1605,235.34
6.8491,237.13
7.0713,238.16
6.8962,239.51
6.7797,234.86
6.9992,232.65
7.0815,234.24
7.1424,232.12
7.1801,234.66
7.3894,231.37
7.347,232.08
7.1938,230.34
7.7295,229.7
7.7103,229.15
7.6762,228.35
7.9643,229.3
7.9478,226.31
7.8173,227.49
7.7931,224.62
7.8678,224.01
8.0519,225.61
8.3969,222.68
8.1934,223.21
8.3038,223.71
8.2697,221.58
8.717,221.54
8.4922,221.84
8.7021,220.49
8.6054,221.39
8.5707,221.14
8.617,222.49
8.8447,220.77
8.6027,220.52
8.3533,219.98
8.2944,220.7
8.3859,221.39
8.3241,219.94
8.097,219.55
8.3012,221.31
8.1152,221.07
8.0141,222.37
8.1011,221.23
8.0332,219.44
7.7729,220.02
7.8052,220.97
7.7906,219.45
7.5708,219.61
7.7999,218.9
7.4636,218.21
7.5576,218.66
7.351,218.24
7.4765,216.1
7.1431,212.88
7.6957,213.23
7.2736,213.08
7.6072,211.16
7.6488,210.41
7.6465,211.18
7.6371,208.77
8.0232,207.29
7.9702,205.8
8.2144,205.23
8.2886,206.55
8.1311,203.99
8.5668,204.86
8.3536,203.23
8.1913,203.29
8.6758,202.89
8.6922,202.92
8.9073,203.83
8.9198,204.41
9.0156,204.6
8.9931,203.92
9.0841,204.51
8.9827,204.7
9.0105,205.85
8.803,205.44
8.7019,205.74
8.9995,205.66
9.0003,206.4
9.0503,207.61
8.8889,208.21
8.8651,208.38
9.5406,209.01
9.3727,208.64
9.583,208.25
9.157,209.67
9.1899,209.35
9.3069,209.79
8.8372,210.35
9.1736,211.08
8.7514,208.68
9.2176,208.27
8.9531,209.23
9.4122,210.76
8.8526,209.3
9.0899,208.78
9.2006,210.21
9.1324,209.65
8.9904,209.87
9.1564,209.8
9.1012,210.5
9.0506,210.23
9.1502,209.08
9.1429,209.9
8.984,210.53
8.9439,210.4
8.7096,210.62
9.1983,210.44
9.1111,209.73
8.847,211.69
8.9117,210.66
8.6399,210.22
9.0943,210
9.0917,208.16
8.9801,211.3
9.0902,209.87
9.0496,209.74
8.9991,209.86
9.0034,210.58
8.8469,208.94
8.9348,209.37
8.8239,210.38
8.6302,209.75
8.5653,209.9
8.3446,208.49
8.3506,209.94
8.3758,207.95
8.1792,208.69
8.2042,208.86
8.29,207.08
8.0401,206.56
8.0168,206.94
7.9186,206.2
7.7974,205.99
7.8808,204.89
7.5955,205.19
7.6641,204.62
7.8678,204.63
7.7237,202.63
7.8053,205.07
7.783,201.57
7.9322,203.16
7.5715,201.01
7.3452,195.95
7.417,196.14
7.3471,194.57
7.2118,194.6
7.3621,193.67
7.2973,193.38
7.3003,191.58
7.3859,190.97
7.1942,190.33
7.1318,189.86
7.307,188.64
7.3589,186.93
7.5094,186.18
7.664,184.84
7.6851,184.82
7.4711,183.38
7.6896,184.9
7.512,184.96
7.7286,185.75
7.8191,185.12
8.0117,186.32
7.9016,185.5
7.9234,186.26
7.8994,185.9
7.924,187.45
7.8832,187.78
7.9286,187.81
7.7827,189.24
7.7499,188.33
7.8111,189.28
7.6731,188.37
7.738,187.37
7.8351,187.83
7.6044,188.05
7.7373,187.45
7.8145,189.5
7.7556,189.42
7.5783,190.03
7.6067,190.96
7.7529,191.11
7.6997,192.25
7.6735,193.87
7.8092,195.72
7.7732,196.87
7.794,198.27
7.7757,200.57
8.1336,201.4
7.9963,202.75
8.0413,204.72
8.0942,207.61
8.3788,207.1
8.4714,207.44
8.2813,210.08
8.2918,211.84
8.4467,212.23
8.525,211.1
8.3787,214.13
8.3623,213.7
8.8179,212.27
8.6127,214.59
8.5915,215.2
8.7618,216.64
8.8048,216.05
8.8524,216.82
9.1116,216.07
8.6311,217.65
8.7928,217.4
8.9555,215.9
8.7467,215.53
8.6842,215.84
8.9367,216.02
9.0088,214.96
8.9182,214.37
9.302,213.37
9.465,213.02
9.1847,213.02
9.3807,212.15
9.7523,212.14
9.8702,211.77
10.169,211.82
10.237,210.46
10.276,209.5
10.51,209.39
10.565,209.7
10.853,208.01
10.989,206.74
11.386,207.28
11.083,206.85
11.258,206.31
11.612,206.37
11.371,204.86
12.109,206.56
12.147,204.96
12.573,206.35
12.415,206.65
12.926,208.47
12.868,208.99
12.863,209.54
12.528,213.35
12.366,216.41
12.489,219.39
12.519,224.2
11.908,227.76
12.065,233.88
12.054,241.04
11.916,249.23
11.716,258.22
12.136,266.12
12.576,275.8
13.195,285.24
13.718,290.95
14.782,296.41
14.451,301.96
15.131,303.58
14.693,306.18
14.472,307.9
14.135,309.64
15.026,308.4
14.633,308.91
14.406,309.13
14.081,309.44
13.969,308.52
13.067,308.83
13.201,307.4
13.469,307.19
13.642,307.9
13.141,307.89
12.749,307.29
13.013,306.78
12.736,307.76
12.318,305.91
11.603,306.15
11.745,304.74
11.646,306.28
11.254,305.6
11.239,306
10.667,304.75
10.219,304.29
9.7967,301.8
9.8122,302.02
9.6276,302.05
9.1552,299.47
9.153,299.32
9.2719,297.53
9.0926,292.57
9.3673,292.12
9.4075,291.28
9.3103,289.95
9.2737,290.86
9.1123,288.28
9.3957,286.84
9.0487,289.09
8.657,287.92
8.6699,285.78
8.7467,285.84
8.5462,283.72
8.6419,284.6
7.9769,283.76
8.0123,281.97
7.4929,281.79
7.0481,279.2
6.8768,276.8
6.6331,273.8
6.6561,270.23
6.529,267.56
6.3815,263.15
6.4785,260.93
6.4132,258.21
6.5804,253.77
6.8674,251.43
6.9444,249.63
6.9564,246.76
6.9648,245.77
7.4526,244.03
7.2801,242.86
7.7345,241.04
7.9564,239.83
7.9376,238.65
7.8952,238.02
8.1266,236.84
8.3282,236.88
8.6448,235.54
8.7709,234.48
8.8695,233.56
8.8764,232.99
9.0762,231.08
9.312,231.51
8.9658,229.98
9.1587,228.25
9.5605,227.01
9.6954,226.23
9.6516,225.94
9.8774,224
10.033,223.46
10.141,223.18
10.233,221.88
10.795,221.84
10.723,221.64
10.885,221.39
11.392,220.34
11.62,221.46
11.702,220.36
11.484,219.89
11.057,220.46
11.872,218.83
11.958,219.52
11.569,219.41
12.47,218.92
12.215,218.98
12.697,217.96
12.699,218.65
12.931,218.67
12.464,217.99
12.64,218.75
13.084,217.38
13.209,218.37
13.05,217.77
13.476,217.49
13.046,217.5
13.569,217.07
13.844,217.29
13.646,216.4
13.533,215.92
13.395,214.77
13.827,214.65
14.039,214.35
13.478,214.39
13.879,213.71
14.31,213.69
14.029,213.81
13.996,212.05
14.235,211.91
14.546,211.37
14.031,209.6
14.148,211.23
13.627,209.1
14.137,208.45
14.752,207.68
14.527,207.67
14.612,205.76
14.141,205.99
14.804,205
14.481,205.09
14.515,205.17
14.811,204.26
15.178,203.86
15.082,203.24
15.683,204.01
15.802,203.7
15.895,203.49
15.971,204.03
16.014,204.07
16.529,203.06
16.572,203.74
16.314,204.05
16.676,204.7
16.503,203.76
16.685,204.62
17.049,204.76
16.466,204.94
16.259,204.96
16.816,204.3
16.929,206.13
17.089,204.39
16.638,205.28
16.535,205.4
17.254,205.78
16.961,206.9
18.056,207.5
18.128,208
17.568,207.88
17.505,209.19
17.345,208.12
17.57,209.03
18.249,209.75
18.126,209.23
17.305,209.18
17.836,211.07
17.511,209.31
17.879,211.58
17.269,212.42
18.584,213.29
18.056,214.61
17.73,214.38
17.844,216.1
17.973,216.26
18.183,217.14
17.498,216.44
17.131,216.52
17.786,216.36
18.179,215.49
18.143,215.98
17.622,216.47
17.381,215.92
18.317,216.31
18.144,215.15
18.095,216.49
18.151,216.83
18.596,216.11
17.973,218.44
18.291,219.31
18.039,219.41
18.848,220.25
18.256,221.97
18.179,222.37
18.263,222.73
17.673,223.11
17.98,223.98
17.826,223.53
17.838,224.17
17.764,224.18
17.408,224.39
17.992,223.85
17.834,224.76
18.277,225.02
17.392,224.27
17.764,225.06
17.775,224.65
17.406,225.1
18.252,225.68
16.975,225.14
17.645,225.68
17.501,225.03
17.105,224.86
17.218,225.12
16.684,225.99
16.849,225.76
16.915,224.96
16.256,225.18
16.203,224.86
16.26,225.09
16.83,226.05
16.306,225.05
16.318,223.65
16.652,224.27
16.241,223.55
15.883,224.12
15.883,223.7
15.651,222.84
15.064,221.95
15.521,222.68
15.157,221.6
15.152,221.07
14.88,219.89
15.132,219.74
14.248,220.2
14.823,222.4
14.466,222.87
14.439,226.11
14.02,226.28
13.735,228.95
13.482,231.02
12.996,233.51
12.348,236.14
11.99,239.4
11.363,243.11
10.465,248.01
10.26,254.24
9.9229,260.26
9.7635,269.05
9.8326,277.19
9.9013,286.08
10.512,292.41
10.892,299.55
11.56,305.24
12.489,309.95
13.547,313.76
14.13,317.11
14.484,318.71
14.69,321.02
14.699,321.93
14.146,322.38
13.44,321.96
13.328,321.21
12.338,319.76
11.92,317.4
11.773,315.43
11.131,310.55
11.452,306.47
11.405,304.2
11.254,299.96
11.098,296.99
11.012,293.62
10.581,291.45
10.406,288.44
9.8953,283.71
10.205,281.35
10.05,276.61
10.426,273.42
10.667,269.41
10.926,266.41
11.362,264.29
11.694,262.32
12.315,260.55
12.156,260.46
12.191,258.24
12.695,258.19
12.837,258.03
13.489,258.34
13.508,257.77
13.358,258.45
13.438,257.32
13.611,258.45
14.402,258.84
14.496,258.7
14.481,258.39
14.287,258.53
14.88,258.86
14.458,258.01
14.226,257.38
13.83,257.52
14.571,256.68
14.102,254.67
14.207,254.89
14.187,253.31
13.741,252.23
13.644,249.91
13.991,248.99
13.356,247.66
13.469,243.86
13.502,243.24
13.125,239.91
13.854,237.12
13.543,236.4
13.759,235.04
14.143,234.52
14.624,233.65
14.583,233.82
14.767,233.93
15.067,233.54
15.678,233.67
15.451,234.17
16.096,234.67
15.967,235.75
16.783,235.27
17.142,235.33
16.715,234.78
17.199,235.13
17.506,234.76
17.351,234.06
17.297,233.34
17.198,231.15
17.186,229.73
17.218,227.69
17.549,225.76
17.968,223.3
17.577,222.76
18.123,222.1
18.156,221.8
18.375,221.88
18.524,222.22
18.409,223.53
18.469,222.64
19.236,223.61
19.754,223.84
19.842,224.9
20.331,225.43
20.625,225.24
20.507,226.13
21.031,226.42
21.663,226.47
21.963,226.46
22.012,227.56
22.841,227.26
23.039,227.87
22.762,228.57
23.277,229.1
23.135,230.05
23.915,229.61
23.104,230.43
22.723,230.54
22.713,231.6
21.769,231.07
21.547,232.15
22.241,231.99
22.084,233.11
21.767,233.78
21.484,236.06
21.496,237.56
21.105,238.27
20.976,239.64
21.046,241.74
20.317,242.12
21.229,244.22
20.925,246.57
19.557,247.97
20.672,248.62
20.573,248.82
20.516,250.62
20.009,251.27
19.66,251.98
18.938,251.98
19.152,252.08
19.251,252.71
19.23,252.61
19.154,253.67
18.308,253.14
18.717,252.34
18.931,252.13
18.528,251.34
18.559,251.25
18.504,250.13
18.324,249.35
18.259,249.59
18.688,248.55
18.346,247.96
18.688,247.85
18.203,247.45
18.367,247.47
18.815,247.41
18.154,247.44
18.745,247.57
18.773,247.43
18.538,246.32
18.455,245.28
18.388,244.94
18.254,244.47
18.391,242.39
18.683,242.67
18.742,241.13
19.434,240.49
19.223,240.36
19.498,239.24
19.159,238.56
19.377,238.24
19.531,237.52
19.649,237.85
20.154,237.76
19.91,237.29
20.042,237.23
20.688,238.71
20.238,238.8
21.123,239.16
20.419,239.76
21.337,241.09
22.297,241.08
21.669,241.5
21.153,241.8
21.891,242.26
21.953,242.4
22.319,242.79
23.027,242.79
21.961,243.41
22.653,243.73
23.559,242.65
23.288,244.57
23.468,245.14
23.267,244.77
23.645,245.15
23.78,245.15
23.601,246.2
23.775,245.74
24.045,246.2
23.766,246.25
23.885,246.26
23.76,246.59
24.015,246.74
23.511,247.65
23.464,247.2
23.759,247.37
23.405,246.46
23.203,247.41
23.113,246.99
23.155,247.17
22.902,247.01
22.945,247.55
23.398,247.32
23.118,247.4
22.817,247.15
22.927,248.16
22.394,248.04
22.605,247.63
22.531,248.02
22.305,248.52
22.965,248.63
22.45,248.57
20.283,243.74
20.835,242.97
20.515,242.77
20.185,242.59
20.805,242.05
20.347,240.34
20.783,241.2
20.578,240.37
19.711,239.98
20.251,238.67
20.418,238.37
20.48,237.66
20.164,238.22
20.387,237.31
21.008,236.15
21.097,235.42
20.955,235.64
20.699,234.51
20.939,234.04
21.073,233.83
21.29,233.44
21.482,233.67
21.882,233.24
21.642,232.78
22.194,233.34
22.289,233.36
22.064,233.43
23.178,234.46
22.49,233.86
22.812,234.72
23.413,235.14
23.702,235.5
23.905,235.28
23.351,236.63
24.552,236.38
23.29,237.36
25.458,238.05
24.695,237.81
23.858,238.43
24.862,238.86
25.5,238.72
25.609,240
24.873,240.07
25.735,240.2
25.297,239.67
25.654,240.26
25.788,239.67
25.658,240.52
25.64,240.83
25.991,241.29
26.967,240.47
26.475,241.25
25.97,241.12
26.385,241.13
26.415,241.27
26.222,240.86
26.387,241.22
26.114,240.45
25.808,239.85
26.167,240.13
26.491,239.77
25.923,239.42
25.949,239.5
26.325,239.46
26.05,239.98
26.516,240.72
26.787,241.17
25.94,241.56
26.438,244.32
26.021,245.96
26,247.19
25.799,250.29
25.648,252.51
25.278,255.69
24.242,259.55
24.001,262.42
23.195,266.48
23.309,271.01
22.403,274.62
21.361,279.95
20.734,282.9
20.752,285.89
20.771,288.83
20.813,290.43
21.261,293.51
21.771,295.82
20.569,294.99
21.699,297.78
20.679,296.63
20.999,298.21
19.95,300.12
19.11,298.49
20.605,299.78
19.594,298.82
19.371,301.31
19.54,298.84
18.906,297.12
17.827,300.31
19.783,296.14
19.17,299.47
19.697,299
19.178,296.4
17.647,297.19
18.389,299.46
18.386,294.2
18.088,295.19
18.58,294.96
17.728,293.56
17.607,293.97
15.242,293.26
15.829,291.52
16.16,291.74
16.277,289.5
15.668,290.21
15.625,289.89
16.132,284.19
15.829,288.39
14.917,286.06
16.051,285.14
16.552,284.49
16.014,286.9
14.712,286.37
14.964,281.79
15.479,280.53
15.517,279.2
16,283.04
15.373,281.21
15.828,279.55
15.338,282.17
15.549,279.2
15.586,279.02
15.637,277.49
15.677,281.26
15.547,277.88
15.914,275.63
16.007,275.44
16.787,275.7
15.717,277.38
15.87,275.52
16.01,275.13
15.921,276.33
15.207,276.15
16.422,273.31
15.991,275.11
16.192,272.56
16.718,272.75
15.937,273.24
16.241,272.83
15.952,271.41
16.009,272.54
16.397,272.58
16.377,272.2
16.654,270.84
16.86,271.15
16.549,271.96
16.67,270.74
17.09,269.68
17.198,270.64
17.154,269.69
17.255,270.88
18.451,271.16
17.188,272.2
17.87,272.62
18.398,273.49
18.802,275.72
18.252,276.4
18.65,277.29
19.504,275.35
18.524,276.88
18.914,277.71
19.394,277.35
19.535,278.81
20.467,279.38
19.957,281.13
20.529,279.43
20.36,279.92
20.421,280.44
20.504,282.43
20.593,282.58
21.743,283.02
20.669,283.77
20.714,283.7
21.51,285.78
21.726,284.97
20.955,285.85
21.178,286.07
21.666,287.15
22.127,286.58
21.574,286.8
21.779,285.48
22.028,286.54
21.221,286.74
21.519,288.1
21.992,287.67
21.401,286.51
22.017,285.75
21.457,287.78
21.174,284.8
22.402,286.68
21.336,285.24
20.239,285.75
21.37,285.62
21.768,285.95
22.003,286.49
20.824,285.31
21.216,285.45
20.526,286.94
20.873,285.49
20.616,286.19
20.016,285.57
19.612,287.28
19.906,286.9
19.84,286.46
20.367,285
20.246,286.19
19.97,283.92
18.809,285.03
18.447,284.78
19.057,282.81
18.202,282.17
18.378,281.56
18.663,280.32
17.953,279.09
18.006,277.06
17.559,276.79
17.415,275.11
17.129,273.48
17.044,273.91
16.967,269.87
16.77,269.37
16.906,268.32
16.356,266.66
16.726,266.64
16.961,266.27
17.254,264.65
17.549,265.17
17.235,265.42
17.556,264.38
17.182,262.9
17.298,263.49
17.762,261.22
16.921,261.97
17.045,261.36
17.862,260.52
17.462,260.28
17.875,259.22
17.867,259.31
18.018,259.83
17.789,257.35
18.153,258.11
17.917,257.99
17.975,258.09
18.103,256.69
18.889,256.82
18.903,254.59
18.537,255.13
18.526,253.22
17.963,253.34
18.105,252.59
18.2,251.93
17.948,250.47
18.486,248.74
19.076,249.73
19.269,248.56
19.523,250.21
19.236,248.31
19.832,248.92
19.194,246.99
19.227,247.12
19.995,246.85
19.739,246.63
19.943,245.7
19.872,246.72
20.283,247.72
19.658,246.8
19.927,246.8
19.386,246.35
19.355,246.95
19.002,247.29
19.899,249.46
19.745,249.72
19.649,248.16
19.589,248.08
19.339,249.03
19.511,249.02
18.965,249.17
18.363,249.56
18.982,249.34
17.484,246.57
17.44,245.19
17.517,244.35
17.253,244.66
17.491,244.47
17.645,243.86
17.003,242.93
17.064,241.67
17.237,242.83
17.746,242.06
17.824,240.89
18.014,241.49
16.98,240.67
18.127,240.1
17.443,239.4
17.591,239.69
17.282,238.63
17.367,237.9
17.407,238.52
18.068,237.33
18.207,236.97
18.823,237.83
18.686,236.64
18.779,235.07
18.54,234.98
18.946,235.12
18.407,234.28
18.708,234.19
19.67,232.23
20.685,233.49
19.949,233.84
20.361,233.56
20.622,234.99
21.077,234.88
20.818,234.68
20.956,235.76
21.458,236.38
21.834,235.87
21.607,236.02
21.664,236.08
21.627,236.44
21.768,235.55
21.692,235.53
22.276,235.69
21.873,235.8
22.251,234.63
21.697,233.53
22.05,232.4
21.04,233.27
21.381,233.17
22.735,232.21
21.615,232.1
21.862,231.7
21.992,230.92
21.779,229.84
21.726,231.6
21.986,231.17
21.901,229.84
21.322,229.86
21.566,229.35
21.798,229.64
21.486,229.23
21.787,228.7
21.572,228.67
21.893,228.19
21.965,227.56
22.004,228.95
21.857,229.74
21.714,228.53
21.175,228.89
21.446,228.87
21.083,228.39
22.699,227.7
21.599,227.88
21.011,227.17
21.064,227.23
21.013,226.53
21.094,224.84
21.921,225.36
21.563,225.08
20.867,224.49
21.706,224.62
21.79,225.17
21.937,224.75
22.116,224.46
21.737,224.71
21.694,225.15
22.077,223.56
21.852,225.06
22.526,225.21
22.561,224.56
21.045,224.06
21.161,225.71
21.284,225.9
21.894,225.94
21.512,225.57
21.583,225.41
21.355,226.44
21.002,226.97
20.558,226.48
20.633,226.28
20.098,227.45
20.369,226.53
20.601,225.85
19.841,225.85
19.744,225.65
18.585,226.34
18.965,226.17
