x y
484178.55 5715990.05
485939.246626223 5715742.60022649
487699.943252445 5715495.15045299
489460.639878668 5715247.70067948
491221.33650489 5715000.25090597
492982.033131113 5714752.80113246
494742.729757335 5714505.35135896
496503.426383558 5714257.90158545
484425.999773507 5717750.74662622
486186.69639973 5717503.29685272
487947.393025952 5717255.84707921
489708.089652175 5717008.3973057
491468.786278397 5716760.94753219
493229.48290462 5716513.49775869
494990.179530842 5716266.04798518
496750.876157065 5716018.59821167
484673.449547014 5719511.44325245
486434.146173236 5719263.99347894
488194.842799459 5719016.54370543
489955.539425682 5718769.09393192
491716.236051904 5718521.64415842
493476.932678127 5718274.19438491
495237.629304349 5718026.7446114
496998.325930572 5717779.2948379
484920.899320521 5721272.13987867
486681.595946744 5721024.69010516
488442.292572966 5720777.24033165
490202.989199189 5720529.79055815
491963.685825411 5720282.34078464
493724.382451634 5720034.89101113
495485.079077856 5719787.44123763
497245.775704079 5719539.99146412
485168.349094028 5723032.83650489
486929.04572025 5722785.38673138
488689.742346473 5722537.93695788
490450.438972695 5722290.48718437
492211.135598918 5722043.03741086
493971.832225141 5721795.58763735
495732.528851363 5721548.13786385
497493.225477586 5721300.68809034
485415.798867535 5724793.53313111
487176.495493757 5724546.08335761
488937.19211998 5724298.6335841
490697.888746203 5724051.18381059
492458.585372425 5723803.73403708
494219.281998648 5723556.28426358
495979.97862487 5723308.83449007
497740.675251093 5723061.38471656
485663.248641042 5726554.22975734
487423.945267264 5726306.77998383
489184.641893487 5726059.33021032
490945.338519709 5725811.88043681
492706.035145932 5725564.43066331
494466.731772155 5725316.9808898
496227.428398377 5725069.53111629
497988.1250246 5724822.08134279
485910.698414549 5728314.92638356
487671.395040771 5728067.47661005
489432.091666994 5727820.02683654
491192.788293216 5727572.57706304
492953.484919439 5727325.12728953
494714.181545662 5727077.67751602
