x y
484178.55 5715990.05
485668.903443456 5715780.59448306
487159.256886912 5715571.13896611
488649.610330368 5715361.68344916
490139.963773824 5715152.22793222
491630.31721728 5714942.77241528
493120.670660736 5714733.31689833
494611.024104192 5714523.86138139
496101.377547649 5714314.40586444
497591.730991105 5714104.9503475
484388.005516945 5717480.40344346
485878.358960401 5717270.94792651
487368.712403857 5717061.49240957
488859.065847313 5716852.03689262
490349.419290769 5716642.58137568
491839.772734225 5716433.12585873
493330.126177681 5716223.67034179
494820.479621137 5716014.21482484
496310.833064593 5715804.7593079
497801.186508049 5715595.30379095
484597.46103389 5718970.75688691
486087.814477346 5718761.30136997
487578.167920802 5718551.84585302
489068.521364258 5718342.39033608
490558.874807714 5718132.93481913
492049.22825117 5717923.47930219
493539.581694626 5717714.02378524
495029.935138082 5717504.5682683
496520.288581538 5717295.11275135
484806.916550835 5720461.11033037
486297.269994291 5720251.65481342
487787.623437747 5720042.19929648
489277.976881203 5719832.74377953
490768.330324659 5719623.28826259
492258.683768115 5719413.83274564
493749.037211571 5719204.3772287
495239.390655027 5718994.92171175
496729.744098483 5718785.46619481
485016.37206778 5721951.46377382
486506.725511236 5721742.00825688
487997.078954692 5721532.55273993
489487.432398148 5721323.09722299
490977.785841604 5721113.64170604
492468.13928506 5720904.1861891
493958.492728516 5720694.73067215
495448.846171972 5720485.27515521
496939.199615428 5720275.81963827
485225.827584724 5723441.81721728
486716.181028181 5723232.36170034
488206.534471637 5723022.90618339
489696.887915093 5722813.45066645
491187.241358549 5722603.9951495
492677.594802005 5722394.53963256
494167.948245461 5722185.08411561
495658.301688917 5721975.62859867
497148.655132373 5721766.17308172
485435.283101669 5724932.17066074
486925.636545125 5724722.71514379
488415.989988582 5724513.25962685
489906.343432038 5724303.8041099
491396.696875494 5724094.34859296
492887.05031895 5723884.89307601
494377.403762406 5723675.43755907
495867.757205862 5723465.98204212
497358.110649318 5723256.52652518
485644.738618614 5726422.52410419
487135.09206207 5726213.06858725
488625.445505526 5726003.6130703
490115.798948982 5725794.15755336
491606.152392439 5725584.70203641
493096.505835895 5725375.24651947
494586.859279351 5725165.79100252
496077.212722807 5724956.33548558
497567.566166263 5724746.87996863
485854.194135559 5727912.87754765
487344.547579015 5727703.4220307
488834.901022471 5727493.96651376
490325.254465927 5727284.51099681
491815.607909383 5727075.05547987
493305.961352839 5726865.59996292
494796.314796296 5726656.14444598
496286.668239752 5726446.68892903
497777.021683208 5726237.23341209
