x y
484178.55 5715990.05
485512.243034981 5715802.61166763
486845.936069962 5715615.17333525
488179.629104943 5715427.73500288
489513.322139925 5715240.29667051
490847.015174906 5715052.85833813
492180.708209887 5714865.42000576
493514.401244868 5714677.98167339
494848.094279849 5714490.54334102
484365.988332373 5717323.74303498
485699.681367354 5717136.30470261
487033.374402335 5716948.86637023
488367.067437316 5716761.42803786
489700.760472298 5716573.98970549
491034.453507279 5716386.55137312
492368.14654226 5716199.11304074
493701.839577241 5716011.67470837
495035.532612222 5715824.236376
484553.426664746 5718657.43606996
485887.119699727 5718469.99773759
487220.812734708 5718282.55940522
488554.505769689 5718095.12107284
489888.198804671 5717907.68274047
491221.891839652 5717720.2444081
492555.584874633 5717532.80607572
493889.277909614 5717345.36774335
495222.970944595 5717157.92941098
484740.864997119 5719991.12910494
486074.5580321 5719803.69077257
487408.251067081 5719616.2524402
488741.944102063 5719428.81410782
490075.637137044 5719241.37577545
491409.330172025 5719053.93744308
492743.023207006 5718866.49911071
494076.716241987 5718679.06077833
495410.409276968 5718491.62244596
484928.303329492 5721324.82213992
486261.996364473 5721137.38380755
487595.689399454 5720949.94547518
488929.382434436 5720762.50714281
490263.075469417 5720575.06881043
491596.768504398 5720387.63047806
492930.461539379 5720200.19214569
494264.15457436 5720012.75381331
495597.847609341 5719825.31548094
485115.741661865 5722658.51517491
486449.434696846 5722471.07684253
487783.127731827 5722283.63851016
489116.820766809 5722096.20017779
490450.51380179 5721908.76184541
491784.206836771 5721721.32351304
493117.899871752 5721533.88518067
494451.592906733 5721346.44684829
495785.285941714 5721159.00851592
485303.179994238 5723992.20820989
486636.873029219 5723804.76987751
487970.5660642 5723617.33154514
489304.259099182 5723429.89321277
490637.952134163 5723242.45488039
491971.645169144 5723055.01654802
493305.338204125 5722867.57821565
494639.031239106 5722680.13988328
495972.724274087 5722492.7015509
485490.618326611 5725325.90124487
486824.311361592 5725138.46291249
488158.004396573 5724951.02458012
489491.697431554 5724763.58624775
490825.390466536 5724576.14791538
492159.083501517 5724388.709583
493492.776536498 5724201.27125063
494826.469571479 5724013.83291826
