x y
484178.55 5715990.05
486327.431709169 5715688.04437092
488476.313418338 5715386.03874183
490625.195127508 5715084.03311275
492774.076836677 5714782.02748367
494922.958545846 5714480.02185458
497071.840255015 5714178.0162255
484480.555629083 5718138.93170917
486629.437338253 5717836.92608009
488778.319047422 5717534.920451
490927.200756591 5717232.91482192
493076.08246576 5716930.90919284
495224.964174929 5716628.90356375
497373.845884099 5716326.89793467
484782.561258167 5720287.81341834
486931.442967336 5719985.80778925
489080.324676505 5719683.80216017
491229.206385674 5719381.79653109
493378.088094843 5719079.790902
495526.969804013 5718777.78527292
497675.851513182 5718475.77964384
485084.56688725 5722436.69512751
487233.448596419 5722134.68949842
489382.330305588 5721832.68386934
491531.212014758 5721530.67824026
493680.093723927 5721228.67261117
495828.975433096 5720926.66698209
497977.857142265 5720624.66135301
485386.572516333 5724585.57683668
487535.454225503 5724283.57120759
489684.335934672 5723981.56557851
491833.217643841 5723679.55994943
493982.09935301 5723377.55432034
496130.981062179 5723075.54869126
498279.862771349 5722773.54306218
485688.578145417 5726734.45854585
487837.459854586 5726432.45291676
489986.341563755 5726130.44728768
492135.223272924 5725828.4416586
494284.104982094 5725526.43602951
496432.986691263 5725224.43040043
498581.868400432 5724922.42477135
485990.5837745 5728883.34025501
488139.465483669 5728581.33462593
