x y
484178.55 5737534.4
486875.049951183 5737155.43164609
489571.549902367 5736776.46329217
492268.04985355 5736397.49493826
494964.549804733 5736018.52658434
497661.049755916 5735639.55823043
500357.5497071 5735260.58987651
503054.049658283 5734881.6215226
505750.549609466 5734502.65316869
508447.04956065 5734123.68481477
483799.581646086 5734837.90004882
486496.081597269 5734458.9316949
489192.581548452 5734079.96334099
491889.081499636 5733700.99498707
494585.581450819 5733322.02663316
497282.081402002 5732943.05827925
499978.581353186 5732564.08992533
502675.081304369 5732185.12157142
505371.581255552 5731806.1532175
508068.081206735 5731427.18486359
483420.613292171 5732141.40009763
486117.113243355 5731762.43174372
488813.613194538 5731383.46338981
491510.113145721 5731004.49503589
494206.613096905 5730625.52668198
496903.113048088 5730246.55832806
499599.612999271 5729867.58997415
502296.112950455 5729488.62162023
504992.612901638 5729109.65326632
507689.112852821 5728730.68491241
483041.644938257 5729444.90014645
485738.144889441 5729065.93179254
488434.644840624 5728686.96343862
491131.144791807 5728307.99508471
493827.64474299 5727929.02673079
496524.144694174 5727550.05837688
499220.644645357 5727171.09002297
501917.14459654 5726792.12166905
504613.644547724 5726413.15331514
507310.144498907 5726034.18496122
