x y
484178.55 5715990.05
486008.565391034 5715732.85810943
487838.580782069 5715475.66621885
489668.596173103 5715218.47432828
491498.611564138 5714961.2824377
493328.626955172 5714704.09054713
495158.642346207 5714446.89865655
496988.657737241 5714189.70676598
484435.741890574 5717820.06539103
486265.757281609 5717562.87350046
488095.772672643 5717305.68160989
489925.788063677 5717048.48971931
491755.803454712 5716791.29782874
493585.818845746 5716534.10593816
495415.834236781 5716276.91404759
497245.849627815 5716019.72215701
484692.933781148 5719650.08078207
486522.949172183 5719392.88889149
488352.964563217 5719135.69700092
490182.979954252 5718878.50511035
492012.995345286 5718621.31321977
493843.010736321 5718364.1213292
495673.026127355 5718106.92943862
497503.041518389 5717849.73754805
484950.125671723 5721480.0961731
486780.141062757 5721222.90428253
488610.156453791 5720965.71239195
490440.171844826 5720708.52050138
492270.18723586 5720451.32861081
494100.202626895 5720194.13672023
495930.218017929 5719936.94482966
497760.233408964 5719679.75293908
485207.317562297 5723310.11156414
487037.332953331 5723052.91967356
488867.348344366 5722795.72778299
490697.3637354 5722538.53589241
492527.379126435 5722281.34400184
494357.394517469 5722024.15211127
496187.409908503 5721766.96022069
498017.425299538 5721509.76833012
485464.509452871 5725140.12695517
487294.524843905 5724882.9350646
489124.54023494 5724625.74317402
490954.555625974 5724368.55128345
492784.571017009 5724111.35939287
494614.586408043 5723854.1675023
496444.601799078 5723596.97561173
498274.617190112 5723339.78372115
485721.701343445 5726970.14234621
487551.71673448 5726712.95045563
489381.732125514 5726455.75856506
491211.747516548 5726198.56667448
493041.762907583 5725941.37478391
494871.778298617 5725684.18289333
496701.793689652 5725426.99100276
498531.809080686 5725169.79911219
485978.893234019 5728800.15773724
487808.908625054 5728542.96584667
