x y
484178.55 5737534.4
485703.562825862 5737320.07342452
487228.575651724 5737105.74684904
488753.588477586 5736891.42027356
490278.601303448 5736677.09369809
491803.61412931 5736462.76712261
493328.626955172 5736248.44054713
494853.639781034 5736034.11397165
496378.652606896 5735819.78739617
497903.665432758 5735605.46082069
483964.223424522 5736009.38717414
485489.236250383 5735795.06059866
487014.249076246 5735580.73402318
488539.261902108 5735366.4074477
490064.27472797 5735152.08087222
491589.287553832 5734937.75429675
493114.300379694 5734723.42772127
494639.313205556 5734509.10114579
496164.326031418 5734294.77457031
497689.33885728 5734080.44799483
483749.896849043 5734484.37434828
485274.909674905 5734270.0477728
486799.922500767 5734055.72119732
488324.935326629 5733841.39462184
489849.948152491 5733627.06804636
491374.960978353 5733412.74147088
492899.973804215 5733198.41489541
494424.986630077 5732984.08831993
495949.999455939 5732769.76174445
497475.012281801 5732555.43516897
483535.570273564 5732959.36152241
485060.583099427 5732745.03494694
486585.595925289 5732530.70837146
488110.608751151 5732316.38179598
489635.621577013 5732102.0552205
491160.634402875 5731887.72864502
492685.647228737 5731673.40206954
494210.660054599 5731459.07549406
495735.672880461 5731244.74891859
497260.685706323 5731030.42234311
483321.243698086 5731434.34869655
484846.256523948 5731220.02212107
486371.26934981 5731005.6955456
487896.282175672 5730791.36897012
489421.295001534 5730577.04239464
490946.307827396 5730362.71581916
492471.320653258 5730148.38924368
493996.33347912 5729934.0626682
495521.346304982 5729719.73609272
497046.359130844 5729505.40951725
483106.917122607 5729909.33587069
484631.92994847 5729695.00929521
486156.942774332 5729480.68271973
487681.955600194 5729266.35614426
489206.968426056 5729052.02956878
490731.981251918 5728837.7029933
492256.99407778 5728623.37641782
493782.006903642 5728409.04984234
495307.019729504 5728194.72326686
496832.032555366 5727980.39669138
482892.590547129 5728384.32304483
484417.603372991 5728169.99646935
485942.616198853 5727955.66989387
487467.629024715 5727741.34331839
488992.641850577 5727527.01674291
490517.654676439 5727312.69016744
492042.667502301 5727098.36359196
493567.680328163 5726884.03701648
495092.693154025 5726669.710441
496617.705979887 5726455.38386552
482678.263971651 5726859.31021897
484203.276797512 5726644.98364349
485728.289623375 5726430.65706801
487253.302449237 5726216.33049253
488778.315275099 5726002.00391705
490303.328100961 5725787.67734157
491828.340926823 5725573.3507661
493353.353752685 5725359.02419062
494878.366578547 5725144.69761514
496403.379404409 5724930.37103966
