x y
484178.55 5715990.05
485590.573239219 5715791.60307534
487002.596478437 5715593.15615068
488414.619717656 5715394.70922602
489826.642956874 5715196.26230136
491238.666196093 5714997.81537671
492650.689435312 5714799.36845205
494062.71267453 5714600.92152739
495474.735913749 5714402.47460273
496886.759152967 5714204.02767807
484376.996924659 5717402.07323922
485789.020163878 5717203.62631456
487201.043403096 5717005.1793899
488613.066642315 5716806.73246524
490025.089881533 5716608.28554058
491437.113120752 5716409.83861592
492849.136359971 5716211.39169126
494261.159599189 5716012.94476661
495673.182838408 5715814.49784195
497085.206077626 5715616.05091729
484575.443849318 5718814.09647844
485987.467088537 5718615.64955378
487399.490327755 5718417.20262912
488811.513566974 5718218.75570446
490223.536806192 5718020.3087798
491635.560045411 5717821.86185514
493047.58328463 5717623.41493048
494459.606523848 5717424.96800582
495871.629763067 5717226.52108117
497283.653002285 5717028.07415651
484773.890773977 5720226.11971766
486185.914013195 5720027.672793
487597.937252414 5719829.22586834
489009.960491633 5719630.77894368
490421.983730851 5719432.33201902
491834.00697007 5719233.88509436
493246.030209289 5719035.4381697
494658.053448507 5718836.99124504
496070.076687726 5718638.54432038
497482.099926944 5718440.09739573
484972.337698636 5721638.14295687
486384.360937854 5721439.69603221
487796.384177073 5721241.24910756
489208.407416292 5721042.8021829
490620.43065551 5720844.35525824
492032.453894729 5720645.90833358
493444.477133947 5720447.46140892
494856.500373166 5720249.01448426
496268.523612385 5720050.5675596
497680.546851603 5719852.12063494
485170.784623295 5723050.16619609
486582.807862513 5722851.71927143
487994.831101732 5722653.27234678
489406.854340951 5722454.82542212
490818.877580169 5722256.37849746
492230.900819388 5722057.9315728
493642.924058606 5721859.48464814
495054.947297825 5721661.03772348
496466.970537044 5721462.59079882
497878.993776262 5721264.14387416
485369.231547954 5724462.18943531
486781.254787172 5724263.74251065
488193.278026391 5724065.29558599
489605.30126561 5723866.84866134
491017.324504828 5723668.40173668
492429.347744047 5723469.95481202
493841.370983265 5723271.50788736
495253.394222484 5723073.0609627
496665.417461703 5722874.61403804
498077.440700921 5722676.16711338
485567.678472613 5725874.21267453
486979.701711831 5725675.76574987
488391.72495105 5725477.31882521
489803.748190268 5725278.87190055
491215.771429487 5725080.42497589
492627.794668706 5724881.97805123
494039.817907924 5724683.53112658
495451.841147143 5724485.08420192
496863.864386361 5724286.63727726
498275.88762558 5724088.1903526
485766.125397272 5727286.23591375
487178.14863649 5727087.78898909
488590.171875709 5726889.34206443
490002.195114927 5726690.89513977
491414.218354146 5726492.44821511
492826.241593365 5726294.00129045
494238.264832583 5726095.5543658
495650.288071802 5725897.10744114
497062.311311021 5725698.66051648
498474.334550239 5725500.21359182
485964.572321931 5728698.25915297
487376.595561149 5728499.81222831
