x y
484178.55 5715990.05
485722.278892361 5715773.09305291
487266.007784722 5715556.13610583
488809.736677084 5715339.17915874
490353.465569445 5715122.22221165
491897.194461806 5714905.26526457
493440.923354167 5714688.30831748
494984.652246529 5714471.35137039
484395.506947087 5717533.77889236
485939.235839448 5717316.82194528
487482.964731809 5717099.86499819
489026.69362417 5716882.9080511
490570.422516532 5716665.95110402
492114.151408893 5716448.99415693
493657.880301254 5716232.03720984
495201.609193615 5716015.08026276
484612.463894173 5719077.50778472
486156.192786534 5718860.55083764
487699.921678896 5718643.59389055
489243.650571257 5718426.63694346
490787.379463618 5718209.67999638
492331.108355979 5717992.72304929
493874.837248341 5717775.7661022
495418.566140702 5717558.80915512
484829.42084126 5720621.23667708
486373.149733621 5720404.27973
487916.878625982 5720187.32278291
489460.607518344 5719970.36583582
491004.336410705 5719753.40888874
492548.065303066 5719536.45194165
494091.794195427 5719319.49499456
495635.523087789 5719102.53804748
485046.377788346 5722164.96556944
486590.106680708 5721948.00862236
488133.835573069 5721731.05167527
489677.56446543 5721514.09472818
491221.293357791 5721297.1377811
492765.022250153 5721080.18083401
494308.751142514 5720863.22388692
495852.480034875 5720646.26693984
485263.334735433 5723708.69446181
486807.063627795 5723491.73751472
488350.792520156 5723274.78056763
489894.521412517 5723057.82362055
491438.250304878 5722840.86667346
492981.979197239 5722623.90972637
494525.708089601 5722406.95277929
496069.436981962 5722189.9958322
485480.29168252 5725252.42335417
487024.020574881 5725035.46640708
488567.749467242 5724818.50945999
490111.478359604 5724601.55251291
491655.207251965 5724384.59556582
493198.936144326 5724167.63861873
494742.665036687 5723950.68167165
