x/c     y/c
1	0
0.9966	0.0012
0.9931	0.0024
0.9896	0.0035
0.9860	0.0045
0.9824	0.0055
0.9786	0.0065
0.9748	0.0075
0.9710	0.0085
0.9671	0.0095
0.9631	0.0106
0.9590	0.0116
0.9549	0.0127
0.9507	0.0137
0.9465	0.0148
0.9422	0.0159
0.9378	0.0170
0.9333	0.0182
0.9288	0.0193
0.9243	0.0205
0.9196	0.0217
0.9149	0.0229
0.9101	0.0241
0.9053	0.0254
0.9004	0.0266
0.8954	0.0279
0.8904	0.0292
0.8853	0.0305
0.8801	0.0318
0.8749	0.0332
0.8696	0.0346
0.8643	0.0359
0.8588	0.0373
0.8533	0.0387
0.8478	0.0402
0.8422	0.0416
0.8365	0.0431
0.8307	0.0445
0.8249	0.0460
0.8190	0.0475
0.8131	0.0490
0.8071	0.0506
0.8010	0.0521
0.7948	0.0536
0.7886	0.0552
0.7824	0.0567
0.7760	0.0583
0.7696	0.0599
0.7631	0.0615
0.7566	0.0631
0.7500	0.0647
0.7433	0.0663
0.7367	0.0678
0.7300	0.0694
0.7233	0.0710
0.7167	0.0725
0.7100	0.0740
0.7033	0.0755
0.6967	0.0770
0.6900	0.0785
0.6833	0.0800
0.6767	0.0814
0.6700	0.0828
0.6633	0.0843
0.6567	0.0856
0.6500	0.0870
0.6433	0.0884
0.6367	0.0897
0.6300	0.0910
0.6233	0.0923
0.6167	0.0935
0.6100	0.0948
0.6033	0.0960
0.5967	0.0972
0.5900	0.0984
0.5833	0.0995
0.5767	0.1006
0.5700	0.1017
0.5633	0.1028
0.5567	0.1038
0.5500	0.1048
0.5433	0.1058
0.5367	0.1067
0.5300	0.1076
0.5233	0.1085
0.5167	0.1094
0.5100	0.1102
0.5033	0.1110
0.4967	0.1117
0.4900	0.1125
0.4833	0.1131
0.4767	0.1138
0.4700	0.1144
0.4633	0.1150
0.4567	0.1155
0.4500	0.1160
0.4433	0.1164
0.4367	0.1168
0.4300	0.1172
0.4233	0.1175
0.4167	0.1178
0.4100	0.1180
0.4033	0.1182
0.3967	0.1182
0.3900	0.1183
0.3833	0.1182
0.3767	0.1181
0.3700	0.1179
0.3633	0.1177
0.3567	0.1175
0.3500	0.1172
0.3433	0.1168
0.3367	0.1164
0.3300	0.1159
0.3233	0.1154
0.3167	0.1149
0.3100	0.1143
0.3033	0.1137
0.2967	0.1130
0.2900	0.1123
0.2833	0.1115
0.2767	0.1107
0.2700	0.1099
0.2633	0.1090
0.2567	0.1080
0.2500	0.1070
0.2434	0.1060
0.2369	0.1049
0.2305	0.1039
0.2242	0.1028
0.2180	0.1016
0.2118	0.1004
0.2058	0.0992
0.1998	0.0980
0.1940	0.0968
0.1882	0.0955
0.1825	0.0942
0.1768	0.0929
0.1713	0.0916
0.1659	0.0903
0.1605	0.0889
0.1553	0.0875
0.1501	0.0861
0.1450	0.0847
0.1400	0.0833
0.1351	0.0819
0.1303	0.0804
0.1255	0.0789
0.1209	0.0775
0.1163	0.0760
0.1118	0.0745
0.1075	0.0730
0.1032	0.0715
0.0989	0.0699
0.0948	0.0684
0.0908	0.0669
0.0868	0.0653
0.0830	0.0638
0.0792	0.0622
0.0755	0.0607
0.0719	0.0591
0.0684	0.0576
0.0650	0.0560
0.0616	0.0545
0.0584	0.0529
0.0552	0.0513
0.0522	0.0498
0.0492	0.0482
0.0463	0.0467
0.0435	0.0451
0.0408	0.0436
0.0381	0.0420
0.0356	0.0405
0.0331	0.0389
0.0308	0.0374
0.0285	0.0359
0.0263	0.0344
0.0242	0.0329
0.0222	0.0314
0.0202	0.0299
0.0184	0.0284
0.0166	0.0269
0.0150	0.0255
0.0134	0.0240
0.0119	0.0226
0.0105	0.0212
0.0092	0.0198
0.0079	0.0184
0.0068	0.0170
0.0057	0.0156
0.0048	0.0142
0.0039	0.0128
0.0031	0.0115
0.0024	0.0101
0.0018	0.0087
0.0012	0.0073
8.0000e-04	0.0059
4.4000e-04	0.0044
1.8000e-04	0.0028
0	0
1.8000e-04	-0.0028
4.4000e-04	-0.0044
8.0000e-04	-0.0059
0.0012	-0.0073
0.0018	-0.0087
0.0024	-0.0100
0.0031	-0.0113
0.0039	-0.0126
0.0048	-0.0137
0.0057	-0.0149
0.0068	-0.0160
0.0079	-0.0170
0.0092	-0.0181
0.0105	-0.0191
0.0119	-0.0201
0.0134	-0.0211
0.0150	-0.0221
0.0166	-0.0230
0.0184	-0.0240
0.0202	-0.0249
0.0222	-0.0258
0.0242	-0.0267
0.0263	-0.0276
0.0285	-0.0285
0.0308	-0.0294
0.0331	-0.0302
0.0356	-0.0311
0.0381	-0.0319
0.0408	-0.0328
0.0435	-0.0336
0.0463	-0.0344
0.0492	-0.0352
0.0522	-0.0361
0.0552	-0.0369
0.0584	-0.0376
0.0616	-0.0384
0.0650	-0.0392
0.0684	-0.0400
0.0719	-0.0407
0.0755	-0.0415
0.0792	-0.0422
0.0830	-0.0430
0.0868	-0.0437
0.0908	-0.0444
0.0948	-0.0451
0.0989	-0.0458
0.1032	-0.0465
0.1075	-0.0472
0.1118	-0.0479
0.1163	-0.0485
0.1209	-0.0492
0.1255	-0.0498
0.1303	-0.0505
0.1351	-0.0511
0.1400	-0.0517
0.1450	-0.0523
0.1501	-0.0529
0.1553	-0.0535
0.1605	-0.0540
0.1659	-0.0546
0.1713	-0.0551
0.1768	-0.0556
0.1825	-0.0562
0.1882	-0.0567
0.1940	-0.0571
0.1998	-0.0576
0.2058	-0.0581
0.2118	-0.0585
0.2180	-0.0589
0.2242	-0.0593
0.2305	-0.0597
0.2369	-0.0601
0.2434	-0.0604
0.2500	-0.0607
0.2567	-0.0610
0.2633	-0.0613
0.2700	-0.0615
0.2767	-0.0618
0.2833	-0.0620
0.2900	-0.0621
0.2967	-0.0623
0.3033	-0.0624
0.3100	-0.0625
0.3167	-0.0626
0.3233	-0.0626
0.3300	-0.0626
0.3367	-0.0626
0.3433	-0.0625
0.3500	-0.0625
0.3567	-0.0624
0.3633	-0.0622
0.3700	-0.0620
0.3767	-0.0618
0.3833	-0.0616
0.3900	-0.0613
0.3967	-0.0610
0.4033	-0.0606
0.4100	-0.0601
0.4167	-0.0596
0.4233	-0.0591
0.4300	-0.0585
0.4367	-0.0579
0.4433	-0.0573
0.4500	-0.0566
0.4567	-0.0559
0.4633	-0.0552
0.4700	-0.0545
0.4767	-0.0537
0.4833	-0.0529
0.4900	-0.0521
0.4967	-0.0513
0.5033	-0.0504
0.5100	-0.0496
0.5167	-0.0487
0.5233	-0.0478
0.5300	-0.0469
0.5367	-0.0459
0.5433	-0.0450
0.5500	-0.0440
0.5567	-0.0430
0.5633	-0.0421
0.5700	-0.0411
0.5767	-0.0401
