x/c     y/c
1	0.0021
0.9966	0.0031
0.9931	0.0041
0.9896	0.0052
0.9860	0.0062
0.9824	0.0072
0.9786	0.0082
0.9748	0.0093
0.9710	0.0103
0.9671	0.0113
0.9631	0.0124
0.9590	0.0135
0.9549	0.0145
0.9507	0.0156
0.9465	0.0167
0.9422	0.0178
0.9378	0.0190
0.9333	0.0201
0.9288	0.0212
0.9243	0.0224
0.9196	0.0236
0.9149	0.0248
0.9101	0.0260
0.9053	0.0272
0.9004	0.0285
0.8954	0.0297
0.8904	0.0310
0.8853	0.0323
0.8801	0.0336
0.8749	0.0349
0.8696	0.0362
0.8643	0.0376
0.8588	0.0389
0.8533	0.0403
0.8478	0.0417
0.8422	0.0431
0.8365	0.0445
0.8307	0.0459
0.8249	0.0473
0.8190	0.0488
0.8131	0.0502
0.8071	0.0517
0.8010	0.0532
0.7948	0.0547
0.7886	0.0562
0.7824	0.0577
0.7760	0.0592
0.7696	0.0608
0.7631	0.0623
0.7566	0.0639
0.7500	0.0654
0.7433	0.0670
0.7367	0.0686
0.7300	0.0701
0.7233	0.0717
0.7167	0.0732
0.7100	0.0748
0.7033	0.0763
0.6967	0.0778
0.6900	0.0793
0.6833	0.0808
0.6767	0.0823
0.6700	0.0838
0.6633	0.0852
0.6567	0.0867
0.6500	0.0881
0.6433	0.0895
0.6367	0.0909
0.6300	0.0923
0.6233	0.0937
0.6167	0.0951
0.6100	0.0964
0.6033	0.0977
0.5967	0.0991
0.5900	0.1004
0.5833	0.1016
0.5767	0.1029
0.5700	0.1041
0.5633	0.1054
0.5567	0.1065
0.5500	0.1077
0.5433	0.1089
0.5367	0.1100
0.5300	0.1111
0.5233	0.1122
0.5167	0.1133
0.5100	0.1143
0.5033	0.1153
0.4967	0.1163
0.4900	0.1172
0.4833	0.1182
0.4767	0.1190
0.4700	0.1199
0.4633	0.1207
0.4567	0.1215
0.4500	0.1223
0.4433	0.1230
0.4367	0.1237
0.4300	0.1244
0.4233	0.1250
0.4167	0.1255
0.4100	0.1261
0.4033	0.1265
0.3967	0.1270
0.3900	0.1274
0.3833	0.1277
0.3767	0.1280
0.3700	0.1283
0.3633	0.1285
0.3567	0.1286
0.3500	0.1286
0.3433	0.1286
0.3367	0.1285
0.3300	0.1284
0.3233	0.1281
0.3167	0.1279
0.3100	0.1275
0.3033	0.1271
0.2967	0.1266
0.2900	0.1260
0.2833	0.1254
0.2767	0.1247
0.2700	0.1239
0.2633	0.1231
0.2567	0.1222
0.2500	0.1213
0.2434	0.1203
0.2369	0.1193
0.2305	0.1182
0.2242	0.1170
0.2180	0.1159
0.2118	0.1146
0.2058	0.1134
0.1998	0.1121
0.1940	0.1108
0.1882	0.1094
0.1825	0.1080
0.1768	0.1066
0.1713	0.1052
0.1659	0.1037
0.1605	0.1022
0.1553	0.1006
0.1501	0.0991
0.1450	0.0975
0.1400	0.0959
0.1351	0.0943
0.1303	0.0927
0.1255	0.0910
0.1209	0.0893
0.1163	0.0877
0.1118	0.0859
0.1075	0.0842
0.1032	0.0825
0.0989	0.0808
0.0948	0.0790
0.0908	0.0773
0.0868	0.0755
0.0830	0.0737
0.0792	0.0719
0.0755	0.0701
0.0719	0.0683
0.0684	0.0665
0.0650	0.0647
0.0616	0.0629
0.0584	0.0611
0.0552	0.0593
0.0522	0.0575
0.0492	0.0557
0.0463	0.0539
0.0435	0.0521
0.0408	0.0503
0.0381	0.0486
0.0356	0.0468
0.0331	0.0450
0.0308	0.0433
0.0285	0.0415
0.0263	0.0398
0.0242	0.0380
0.0222	0.0363
0.0202	0.0346
0.0184	0.0329
0.0166	0.0313
0.0150	0.0296
0.0134	0.0280
0.0119	0.0263
0.0105	0.0248
0.0092	0.0232
0.0079	0.0216
0.0068	0.0201
0.0057	0.0185
0.0048	0.0171
0.0039	0.0156
0.0031	0.0141
0.0024	0.0126
0.0018	0.0111
0.0012	0.0094
8.0000e-04	0.0077
4.4000e-04	0.0057
1.8000e-04	0.0036
0	0
1.8000e-04	-0.0036
4.4000e-04	-0.0057
8.0000e-04	-0.0078
0.0012	-0.0097
0.0018	-0.0117
0.0024	-0.0136
0.0031	-0.0155
0.0039	-0.0174
0.0048	-0.0192
0.0057	-0.0210
0.0068	-0.0229
0.0079	-0.0247
0.0092	-0.0265
0.0105	-0.0284
0.0119	-0.0302
0.0134	-0.0321
0.0150	-0.0339
0.0166	-0.0358
0.0184	-0.0377
0.0202	-0.0396
0.0222	-0.0415
0.0242	-0.0434
0.0263	-0.0454
0.0285	-0.0473
0.0308	-0.0492
0.0331	-0.0511
0.0356	-0.0530
0.0381	-0.0549
0.0408	-0.0568
0.0435	-0.0587
0.0463	-0.0605
0.0492	-0.0623
0.0522	-0.0642
0.0552	-0.0660
0.0584	-0.0678
0.0616	-0.0696
0.0650	-0.0714
0.0684	-0.0732
0.0719	-0.0749
0.0755	-0.0767
0.0792	-0.0784
0.0830	-0.0801
0.0868	-0.0819
0.0908	-0.0836
0.0948	-0.0853
0.0989	-0.0869
0.1032	-0.0886
0.1075	-0.0902
0.1118	-0.0918
0.1163	-0.0934
0.1209	-0.0950
0.1255	-0.0965
0.1303	-0.0980
0.1351	-0.0995
0.1400	-0.1010
0.1450	-0.1024
0.1501	-0.1038
0.1553	-0.1051
0.1605	-0.1064
0.1659	-0.1077
0.1713	-0.1089
0.1768	-0.1101
0.1825	-0.1113
0.1882	-0.1124
0.1940	-0.1134
0.1998	-0.1144
0.2058	-0.1154
0.2118	-0.1163
0.2180	-0.1171
0.2242	-0.1179
0.2305	-0.1186
0.2369	-0.1193
0.2434	-0.1199
0.2500	-0.1205
0.2567	-0.1209
0.2633	-0.1213
0.2700	-0.1217
0.2767	-0.1219
0.2833	-0.1221
0.2900	-0.1223
0.2967	-0.1223
0.3033	-0.1223
0.3100	-0.1222
0.3167	-0.1221
0.3233	-0.1219
0.3300	-0.1216
0.3367	-0.1212
0.3433	-0.1208
0.3500	-0.1203
0.3567	-0.1198
0.3633	-0.1192
0.3700	-0.1186
0.3767	-0.1179
0.3833	-0.1171
0.3900	-0.1163
0.3967	-0.1154
0.4033	-0.1144
0.4100	-0.1134
0.4167	-0.1124
0.4233	-0.1112
0.4300	-0.1101
0.4367	-0.1088
0.4433	-0.1075
0.4500	-0.1062
0.4567	-0.1047
0.4633	-0.1033
0.4700	-0.1017
0.4767	-0.1001
0.4833	-0.0985
0.4900	-0.0968
0.4967	-0.0951
0.5033	-0.0933
0.5100	-0.0914
0.5167	-0.0896
0.5233	-0.0876
0.5300	-0.0857
0.5367	-0.0837
0.5433	-0.0816
0.5500	-0.0795
0.5567	-0.0774
0.5633	-0.0753
0.5700	-0.0731
0.5767	-0.0709
0.5833	-0.0686
0.5900	-0.0664
0.5967	-0.0641
0.6033	-0.0618
0.6100	-0.0595
0.6167	-0.0571
0.6233	-0.0548
0.6300	-0.0524
0.6367	-0.0500
0.6433	-0.0477
0.6500	-0.0453
0.6567	-0.0429
0.6633	-0.0406
0.6700	-0.0382
0.6767	-0.0359
