x/c     y/c
1	0
0.9966	0.0582
0.9931	0.0825
0.9896	0.1014
0.9860	0.1174
0.9824	0.1317
0.9786	0.1446
0.9748	0.1566
0.9710	0.1679
0.9671	0.1785
0.9631	0.1886
0.9590	0.1982
0.9549	0.2075
0.9507	0.2165
0.9465	0.2251
0.9422	0.2334
0.9378	0.2416
0.9333	0.2494
0.9288	0.2571
0.9243	0.2646
0.9196	0.2719
0.9149	0.2790
0.9101	0.2860
0.9053	0.2928
0.9004	0.2995
0.8954	0.3060
0.8904	0.3124
0.8853	0.3187
0.8801	0.3248
0.8749	0.3308
0.8696	0.3367
0.8643	0.3425
0.8588	0.3482
0.8533	0.3538
0.8478	0.3592
0.8422	0.3646
0.8365	0.3698
0.8307	0.3750
0.8249	0.3801
0.8190	0.3850
0.8131	0.3899
0.8071	0.3946
0.8010	0.3993
0.7948	0.4038
0.7886	0.4083
0.7824	0.4126
0.7760	0.4169
0.7696	0.4211
0.7631	0.4252
0.7566	0.4291
0.7500	0.4330
0.7433	0.4368
0.7367	0.4404
0.7300	0.4440
0.7233	0.4474
0.7167	0.4506
0.7100	0.4538
0.7033	0.4568
0.6967	0.4597
0.6900	0.4625
0.6833	0.4652
0.6767	0.4677
0.6700	0.4702
0.6633	0.4726
0.6567	0.4748
0.6500	0.4770
0.6433	0.4790
0.6367	0.4810
0.6300	0.4828
0.6233	0.4846
0.6167	0.4862
0.6100	0.4877
0.6033	0.4892
0.5967	0.4906
0.5900	0.4918
0.5833	0.4930
0.5767	0.4941
0.5700	0.4951
0.5633	0.4960
0.5567	0.4968
0.5500	0.4975
0.5433	0.4981
0.5367	0.4987
0.5300	0.4991
0.5233	0.4995
0.5167	0.4997
0.5100	0.4999
0.5033	0.5000
0.4967	0.5000
0.4900	0.4999
0.4833	0.4997
0.4767	0.4995
0.4700	0.4991
0.4633	0.4987
0.4567	0.4981
0.4500	0.4975
0.4433	0.4968
0.4367	0.4960
0.4300	0.4951
0.4233	0.4941
0.4167	0.4930
0.4100	0.4918
0.4033	0.4906
0.3967	0.4892
0.3900	0.4877
0.3833	0.4862
0.3767	0.4846
0.3700	0.4828
0.3633	0.4810
0.3567	0.4790
0.3500	0.4770
0.3433	0.4748
0.3367	0.4726
0.3300	0.4702
0.3233	0.4677
0.3167	0.4652
0.3100	0.4625
0.3033	0.4597
0.2967	0.4568
0.2900	0.4538
0.2833	0.4506
0.2767	0.4474
0.2700	0.4440
0.2633	0.4404
0.2567	0.4368
0.2500	0.4330
0.2434	0.4291
0.2369	0.4252
0.2305	0.4212
0.2242	0.4171
0.2180	0.4129
0.2118	0.4086
0.2058	0.4043
0.1998	0.3999
0.1940	0.3954
0.1882	0.3908
0.1825	0.3862
0.1768	0.3815
0.1713	0.3768
0.1659	0.3720
0.1605	0.3671
0.1553	0.3622
0.1501	0.3571
0.1450	0.3521
0.1400	0.3470
0.1351	0.3418
0.1303	0.3366
0.1255	0.3313
0.1209	0.3260
0.1163	0.3206
0.1118	0.3152
0.1075	0.3097
0.1032	0.3042
0.0989	0.2986
0.0948	0.2930
0.0908	0.2873
0.0868	0.2816
0.0830	0.2758
0.0792	0.2700
0.0755	0.2642
0.0719	0.2583
0.0684	0.2524
0.0650	0.2465
0.0616	0.2405
0.0584	0.2345
0.0552	0.2284
0.0522	0.2224
0.0492	0.2162
0.0463	0.2101
0.0435	0.2039
0.0408	0.1977
0.0381	0.1915
0.0356	0.1852
0.0331	0.1789
0.0308	0.1726
0.0285	0.1663
0.0263	0.1599
0.0242	0.1536
0.0222	0.1472
0.0202	0.1408
0.0184	0.1343
0.0166	0.1278
0.0150	0.1214
0.0134	0.1149
0.0119	0.1083
0.0105	0.1018
0.0092	0.0952
0.0079	0.0886
0.0068	0.0821
0.0057	0.0754
0.0048	0.0688
0.0039	0.0622
0.0031	0.0555
0.0024	0.0487
0.0018	0.0420
0.0012	0.0352
8.0000e-04	0.0283
4.4000e-04	0.0210
1.8000e-04	0.0134
0	0
1.8000e-04	-0.0134
4.4000e-04	-0.0210
8.0000e-04	-0.0283
0.0012	-0.0352
0.0018	-0.0420
0.0024	-0.0487
0.0031	-0.0555
0.0039	-0.0622
0.0048	-0.0688
0.0057	-0.0754
0.0068	-0.0821
0.0079	-0.0886
0.0092	-0.0952
0.0105	-0.1018
0.0119	-0.1083
0.0134	-0.1149
0.0150	-0.1214
0.0166	-0.1278
0.0184	-0.1343
0.0202	-0.1408
0.0222	-0.1472
0.0242	-0.1536
0.0263	-0.1599
0.0285	-0.1663
0.0308	-0.1726
0.0331	-0.1789
0.0356	-0.1852
0.0381	-0.1915
0.0408	-0.1977
0.0435	-0.2039
0.0463	-0.2101
0.0492	-0.2162
0.0522	-0.2224
0.0552	-0.2284
0.0584	-0.2345
0.0616	-0.2405
0.0650	-0.2465
0.0684	-0.2524
0.0719	-0.2583
0.0755	-0.2642
0.0792	-0.2700
0.0830	-0.2758
0.0868	-0.2816
0.0908	-0.2873
0.0948	-0.2930
0.0989	-0.2986
0.1032	-0.3042
0.1075	-0.3097
0.1118	-0.3152
0.1163	-0.3206
0.1209	-0.3260
0.1255	-0.3313
0.1303	-0.3366
0.1351	-0.3418
0.1400	-0.3470
0.1450	-0.3521
0.1501	-0.3571
0.1553	-0.3622
0.1605	-0.3671
0.1659	-0.3720
0.1713	-0.3768
0.1768	-0.3815
0.1825	-0.3862
0.1882	-0.3908
0.1940	-0.3954
0.1998	-0.3999
0.2058	-0.4043
0.2118	-0.4086
0.2180	-0.4129
0.2242	-0.4171
0.2305	-0.4212
0.2369	-0.4252
0.2434	-0.4291
0.2500	-0.4330
0.2567	-0.4368
0.2633	-0.4404
0.2700	-0.4440
0.2767	-0.4474
0.2833	-0.4506
0.2900	-0.4538
0.2967	-0.4568
0.3033	-0.4597
0.3100	-0.4625
0.3167	-0.4652
0.3233	-0.4677
0.3300	-0.4702
0.3367	-0.4726
0.3433	-0.4748
0.3500	-0.4770
0.3567	-0.4790
0.3633	-0.4810
0.3700	-0.4828
0.3767	-0.4846
0.3833	-0.4862
0.3900	-0.4877
0.3967	-0.4892
0.4033	-0.4906
0.4100	-0.4918
0.4167	-0.4930
0.4233	-0.4941
0.4300	-0.4951
0.4367	-0.4960
0.4433	-0.4968
0.4500	-0.4975
0.4567	-0.4981
