wind_speed,wind_direction
11.997,267.86
12.912,270.36
14.455,276.15
12.363,275.42
10.639,270.35
8.559,264.81
7.4339,250.31
6.6239,237.22
5.5375,227.38
4.45,215.58
3.5173,200.2
3.7023,161.33
4.1944,143.87
4.8817,128.86
6.4476,126.33
5.5487,118.77
2.7011,71.716
6.9284,6.252
9.5708,335.31
11.264,316.83
11.271,303.11
11.599,285.58
12.804,274.4
14.41,274.38
14.7,274.1
14.866,273.53
14.333,269.8
14.01,263.69
13.479,264.28
13.417,269.04
14.297,273.43
13.956,273.52
14.459,277.51
14.132,280.6
13.577,282.77
14.188,283.82
14.954,287.31
14.975,289.85
15.838,293.68
16.499,294.39
17.45,298.63
16.998,299.72
16.677,304.2
15.928,308.67
15.08,310.87
13.583,312.43
11.51,310.71
9.7428,305.58
8.009,296.72
6.957,283.49
6.4164,259.91
6.6862,240.11
7.6012,220.8
8.5634,207.47
10.005,207.08
10.613,207.36
11.255,204.21
12.37,204.36
13.791,203.64
14.864,202.26
15.696,201.26
16.105,201.01
15.008,202.59
15.321,201.57
15.245,199.09
15.212,198.69
15.024,194.27
15.696,192.06
16.374,190.16
16.831,192
17.242,201.81
14.181,247.16
14.351,284.84
13.858,267.6
14.108,254.25
14.819,249.52
14.934,242.7
15.335,237.29
16.354,236.72
16.824,236.19
16.855,235.68
17.342,236.51
17.797,237.49
17.835,237.67
17.711,239.65
16.813,241.77
15.962,243.84
16.964,254.75
16.803,268.29
15.804,275.61
16.216,277.53
15.449,279.84
16.023,286.82
16.329,291.21
15.834,293.41
14.99,294.41
13.892,294.79
12.446,292.01
12.299,285.01
12.098,278.43
11.678,274.99
11.565,268.99
11.757,261.46
11.975,256.45
12.369,250.51
12.958,245.53
13.116,240.23
14.171,237.15
15.133,237.45
15.382,236.08
15.886,244.37
17.124,258.4
17.753,271.33
18.873,286.1
17.676,299.33
15.732,301.03
14.762,298.84
14.095,297.4
13.457,294.95
12.98,292.14
12.757,287.66
12.668,283.83
12.686,283.72
12.061,279.73
11.577,275.43
11.257,271.98
10.541,265.25
10.371,255.69
9.9203,248.75
9.648,240.09
8.8412,226.38
9.9181,215.09
11.739,238.42
15.838,257.8
16.465,261.13
15.817,259.66
16.219,261.91
14.91,266.36
14.269,275.54
14.257,281.9
13.989,285.27
14.18,287.02
14.069,284.54
13.931,279.44
13.727,277.61
13.39,277.91
12.349,283.7
12.151,283.49
11.523,280.99
10.881,278.63
10.044,274.45
8.7576,267.03
6.6435,260.4
3.7818,231.17
6.3632,172.01
8.6389,190.65
14.419,235.96
17.038,237.71
16.958,233.69
16.847,232.06
16.78,231.45
17.711,231.57
17.773,229.69
17.293,226.44
18.359,227.94
18.974,230.33
18.822,230.37
18.673,228.34
18.623,226.31
18.62,226.35
18.565,226.41
18.423,224.03
18.11,224.92
17.456,227.88
16.474,229.72
14.156,242.73
11.704,274.88
9.4172,281.36
9.1592,267.02
9.8784,266.73
10.281,268.25
10.48,266.01
11.591,267.06
12.106,271.42
12.211,270.3
12.48,267
12.818,266.68
12.23,267.06
12.183,269.49
11.816,266.76
10.887,260.74
10.488,260.53
10.375,261.57
10.591,263.35
11.378,261.62
11.797,274.02
10.995,286.39
9.8019,294.46
9.7768,298.35
10.776,300.03
10.946,300.62
10.535,298.35
10.511,297.86
10.29,300.15
10.079,302.21
10.781,303.87
9.7531,304.41
9.5013,303.58
9.0467,303.81
8.6424,302.05
8.5566,301.85
8.6018,303.71
8.1133,306.22
7.2665,307.3
6.5578,307.56
6.0207,310.69
5.8235,312.18
5.3157,312.82
4.2261,312.02
3.6408,299.95
3.5391,288.06
3.4005,284.47
3.1854,283.72
2.7415,268.95
2.7798,257.89
2.973,241.8
3.4723,226.59
4.0132,213.77
4.0012,203.51
3.1938,192.5
3.3082,205.36
3.5447,211.36
3.4616,230.02
3.8713,245.97
4.0666,254.76
3.7831,252.07
3.516,235.73
3.6466,216.89
4.3076,211.38
5.0772,214.99
5.5592,218.21
5.9212,216.24
6.8888,211.83
7.3797,216.07
7.6316,217.36
7.71,218.03
7.8143,218.93
7.9234,221.21
7.8987,223.65
7.8408,229.41
7.5293,232.19
7.297,229.39
7.4434,227.04
7.9598,232.81
7.8863,243.77
7.5498,250.01
7.1545,251.94
6.8131,248.39
6.9249,246.45
6.494,249.35
5.9485,251.05
5.8535,247.69
6.0475,244.93
6.2771,243.69
6.3284,241.55
6.2552,236.31
6.1235,231.41
6.0874,229.72
6.1872,229.99
6.2813,232.22
6.1607,234.4
6.0597,231.39
6.0334,226.72
6.2828,221.61
6.5679,219.54
6.7377,217.34
6.2942,222.22
6.1911,230.78
6.6046,233.02
6.3289,232.51
5.9221,231.43
5.531,233.04
5.1628,239.22
4.698,245.58
4.0522,254.31
3.4577,269.09
3.2333,283.79
2.5386,291.06
1.9887,292.75
1.4283,289.73
0.44658,241.48
0.66244,146.66
1.4206,134.41
2.1893,130.28
2.9541,120.79
4.0277,121.36
4.4818,129.31
3.5481,129.37
2.8949,130.82
3.2142,140.19
3.6673,144.66
4.0768,148.43
4.0309,166.2
3.9279,173.76
3.7872,181.55
3.6233,194.66
3.4998,206.49
3.4029,225.81
3.5382,249.45
4.1802,264.3
4.9203,266.66
5.4421,267.75
6.1096,271.39
6.6646,276.09
6.3591,274.56
5.8266,276.37
4.8679,269.55
4.5564,258.24
4.4145,250.03
4.7613,242.11
5.3373,242.07
5.726,247.32
5.8895,257
5.4439,270.37
4.3503,292.19
4.2505,324.11
4.1927,340.33
5.5921,348.39
6.3794,355.66
6.5635,0.40399
6.4565,2.2346
6.333,4.7396
6.4664,7.1133
6.2329,11.204
6.0806,15.949
5.968,20.456
5.968,25.164
5.7372,30.137
4.8424,39.63
4.6927,36.661
4.5855,31.486
4.2629,30.905
4.027,27.601
3.7519,30.263
3.1667,41.547
2.4598,52.962
2.0943,50.7
1.7161,42.745
0.78667,14.595
1.962,317.69
3.0414,314.42
4.4612,308.6
4.7413,305.27
4.8117,298.63
4.8344,289.96
5.7165,281.7
6.7556,277.75
7.2231,276.21
7.1633,268.51
7.659,256.28
8.8802,250.3
9.9885,250.75
11.474,261.01
12.246,275
13.485,289.14
13.047,299.68
12.101,304.05
11.985,306.82
12.99,305.98
14.562,310.54
15.584,314.29
15.439,318.35
14.98,326.16
14.577,331.05
13.708,332.16
13.747,326.35
14.356,326.41
16.038,338.99
16.222,348.34
14.079,350.29
13.684,350.87
12.187,352.41
10.944,353.24
10.23,353.08
9.8438,353.51
9.2456,353.43
7.6841,349.59
7.4524,344.87
6.627,339.73
6.4306,330.69
6.9154,324.5
6.6657,323.28
6.7116,323.01
7.1568,319.3
7.6971,318.16
7.7081,315.85
8.7331,316.09
8.294,314.03
7.564,307.28
7.1353,300.83
6.8139,296.91
6.5635,290.33
6.5983,287.66
6.5225,289.17
6.3517,290.35
6.0458,294.15
5.7296,301.46
5.3879,307.81
5.199,312.75
4.9478,312.42
4.325,311.12
4.934,310.63
4.6504,312.57
4.2005,312.54
3.9428,308.39
3.6677,301.45
4.0006,296.29
4.3425,294.15
4.4803,291.58
4.3531,285.22
3.6398,278.77
3.7871,282.8
3.6021,293.61
4.0561,301.51
4.393,299.37
4.7902,295.19
5.2259,291.69
5.2702,289.6
5.5726,290.94
6.0215,296.57
5.9886,301.04
5.4226,304
4.7669,303.84
4.338,299.85
4.4013,285.42
4.7461,283.92
5.0403,283.12
5.4008,285.12
5.3967,290.92
4.9737,297.53
4.4726,304.64
4.0255,309.82
3.5966,314.47
3.1136,317.67
2.5314,321.05
2.2834,332.89
2.1602,337.88
2.2398,343.85
2.1502,359.31
1.848,12.513
1.4031,29.385
0.99011,51.205
0.58965,72.253
0.42064,46.136
0.59745,84.428
0.91415,116.52
0.796,120.97
0.33142,124.17
1.3478,138.56
1.9651,161.33
2.8215,170.42
3.7374,180.18
4.0278,192.91
4.2886,202.94
4.3273,208.78
4.2736,212.71
3.813,220.07
3.3524,222.5
3.1251,214.14
2.7431,202.99
2.3728,190.7
2.1413,206.95
1.7078,223.67
1.3119,229.72
0.78533,239.29
0.42919,290.13
0.93112,351.43
1.5629,12.873
2.3635,36.721
3.1992,53.529
3.6022,74.898
4.0102,94.75
4.8797,105.07
4.9978,112.66
5.2055,119.85
5.5361,131.16
5.5627,144.8
5.4365,159.24
5.2441,174.44
5.113,188.59
5.0545,203.22
4.2604,214.9
2.8748,230.51
1.9126,245.96
1.0648,239.31
1.4465,237.18
2.2497,252.74
3.1145,270.65
3.6208,286.93
3.7046,300.11
3.5429,314.53
3.6816,331.07
4.0459,346.61
4.3653,0.37329
4.4568,10.29
4.5788,17.361
5.3642,8.3282
6.1781,16.016
6.5073,24.983
6.5838,30.996
6.7088,35.515
7.1177,36.869
7.7728,35.998
8.0463,37.487
7.8704,41.979
7.0198,45.944
6.9612,46.801
7.6046,46.259
7.3519,46.95
7.1405,46.694
6.9342,46.094
6.8691,47.007
7.1948,47.616
7.946,48.007
8.7928,49.591
9.2054,49.316
9.8009,51.526
10.015,54.324
9.9424,57.875
9.8117,61.19
9.0073,68.788
9.0532,69.844
9.0429,69.324
8.9377,68.943
8.8541,68.462
8.7063,69.894
8.3401,71.14
8.037,72.69
7.8947,74.845
7.3054,76.858
6.9628,81.904
6.5528,86.896
5.9676,93.272
5.663,95.717
5.67,98.501
5.8698,103.83
5.8203,107.87
5.6366,112.33
5.4768,116.65
5.2414,116.71
5.4167,116.24
6.0359,115.3
6.6339,116.25
7.1517,120.38
6.5563,122.45
6.4293,131.51
6.6185,140.32
6.9086,145.28
7.3605,150.03
7.6666,157.14
8.0779,160.76
8.59,158.71
9.1029,158.53
8.9557,160.01
7.7898,163.83
7.3857,170.27
6.3279,170.57
6.9989,189.11
6.7298,188.25
7.6067,185.65
6.9309,190.73
5.5453,204.82
4.7545,219.41
5.9432,229.56
3.9306,234.37
4.269,213.39
6.2108,199.97
8.6848,210.17
8.4394,217.62
7.7908,219.89
7.166,220.7
6.499,220.47
6.4387,218.66
6.5801,211.73
5.9527,203.95
5.0412,193.43
5.2471,174.83
5.6202,167.17
4.7837,170.26
4.8285,161.49
5.8684,150.37
5.8961,148.85
6.3605,153.42
6.2099,157.91
5.8106,163.61
5.2086,171.42
4.7083,163.48
4.3937,157.23
5.096,149.34
5.294,157.39
5.2797,156.68
5.8774,145.52
4.4063,152.55
5.9728,170.78
6.1887,175.19
5.5923,175.72
4.7296,173.71
4.6551,166.9
4.4064,164.41
4.2347,169.76
4.0576,176.99
3.103,177.31
2.2908,170.65
2.5087,152.23
2.834,145.1
2.3478,136.88
1.8497,125.19
1.9911,117.75
2.4785,114.78
2.761,91.337
3.1148,107.15
4.0412,100.47
4.8123,93.15
5.7616,98.458
6.5325,105.29
6.9516,112.62
6.1395,115.15
5.8224,122.31
5.1786,136.78
5.059,135.08
4.9778,126.98
4.9814,124.08
4.6672,125.04
4.421,124.36
4.1491,120.88
3.405,113.17
3.1551,102.69
3.3896,91.426
2.9068,75.572
3.2331,54.501
3.4552,54.242
3.9138,57.46
4.4221,50.692
4.753,47.11
5.5894,41.374
6.1208,40.047
6.2591,41.374
6.0513,46.947
5.4783,52.974
5.155,59.354
5.1959,65.952
5.162,69.468
5.3152,68.864
5.6431,69.661
6.0404,70.157
6.1166,75.273
6.4782,85.257
6.525,89.041
6.0941,86.407
5.8742,82.196
6.2923,83.664
6.1393,91.804
4.972,97.92
4.5737,98.489
4.7814,105.53
4.7929,111.39
4.2048,102.65
4.2567,93.043
4.1401,82.507
4.2103,68.493
4.8898,62.382
5.8253,62.4
5.9615,59.302
6.2745,53.78
8.8912,51.484
8.5382,61.533
7.892,68.339
6.9107,70.333
5.9914,66.81
6.583,62.408
7.4979,64.448
7.321,70.882
6.9562,75.617
6.5895,76.415
5.7656,75.036
5.4159,73.229
5.0695,69.943
5.6018,71.674
5.9383,76.747
5.7354,79.434
5.7576,76.869
6.3383,68.562
7.0502,66.645
7.115,66.483
7.5871,64.846
8.2255,64.699
8.4263,67.367
8.576,69.859
9.2432,64.924
8.9794,69.855
8.3726,74.893
7.757,77.571
7.23,79.549
6.7219,83.65
6.286,88.024
5.96,87.875
5.957,85.274
5.5626,84.725
4.1249,84.817
3.29,79.106
3.7117,62.056
4.5314,54.79
4.9946,57.36
5.5771,55.91
6.2436,51.248
6.8691,49.763
7.4889,45.695
8.3702,47.709
9.0011,51.537
9.2796,56.415
9.1502,58.532
8.9848,61.486
8.7304,63.333
8.7609,63.168
9.0378,61.438
9.2509,61.779
9.3481,64.143
9.1244,66.011
9.1353,66.422
9.4888,66.012
9.6874,66.267
10.009,66.301
9.9724,66.343
9.788,65.412
9.1967,61.522
9.4928,61.132
9.7086,61.975
9.5648,64.151
9.4738,63.923
9.3477,64.093
9.6002,60.211
9.7968,54.068
10.44,51.209
10.924,51.258
11.015,53.62
11.009,55.432
10.588,60.075
10.264,61.604
9.9486,62.074
9.9919,62.261
9.9415,61.26
9.9844,60.023
9.98,59.862
9.9473,59.567
9.6961,57.741
9.7608,55.735
9.8812,56.134
9.6917,58.404
8.8689,55.649
8.5963,53.541
8.4991,51.244
8.8548,47.604
9.3386,44.611
9.7643,43.353
10.146,42.974
10.146,41.888
10.216,40.623
10.131,41.637
9.7113,44.081
9.0978,45.051
8.7012,48.258
8.4773,49.671
8.1483,51.446
7.6367,53.161
7.4252,54.013
7.3902,53.768
7.1977,53.6
7.0312,52.834
6.7885,52.236
6.3701,52.937
6.6638,54.671
6.9085,55.706
6.1681,50.742
5.3506,47.114
5.1162,47.08
5.0622,47.719
5.0064,47.59
5.2238,48.545
5.7395,48.815
6.3179,50.443
6.6181,52.96
7.0815,56.199
7.3592,58.366
7.4408,60.619
7.1707,60.429
6.8862,63.401
6.4706,65.895
6.0662,70.123
5.77,73.992
5.4888,73.798
5.3988,69.336
5.6794,68.367
5.7526,71.207
5.0437,72.654
4.6905,72.473
5.3286,68.015
5.0701,60.36
5.784,52.643
6.3021,50.827
6.3523,50.583
6.4164,49.581
6.4421,49.784
6.6388,54.917
6.6578,61.893
6.6941,64.602
7.1948,65.201
7.1684,65.003
7.3248,65.817
6.5989,66.588
6.8904,62.822
7.0624,61.518
6.5656,62.588
5.8052,61.691
5.3718,57.889
5.6019,51.84
5.8348,50.676
5.6676,53.389
5.3614,56.652
5.8834,57.685
6.698,52.965
6.34,45.863
7.1391,40.508
7.3545,36.612
7.2686,36.415
7.241,33.838
7.5576,34.074
8.3229,32.907
7.8004,34.727
7.9941,39.148
7.9992,49.465
7.6008,57.797
7.6292,63.152
7.3979,64.395
7.3168,71.506
6.8199,72.629
6.3811,70.994
6.4691,70.012
6.4069,71.416
6.2294,70.047
6.2811,68.538
6.4639,69.781
7.0261,77.333
6.686,80.22
6.9498,76.764
7.0469,79.215
6.7125,79.253
6.4562,80.349
6.3259,78.686
6.238,73.264
6.5481,68.694
6.4474,67.224
6.1236,65.229
6.072,62.767
6.5045,65.279
6.7088,67.968
6.9101,72.046
7.1665,79.026
6.1879,79.257
5.8966,77.305
6.0545,79.962
6.1335,84.83
6.3225,86.905
6.3072,86.127
6.3412,86.882
6.3033,88.185
6.4489,93.401
7.2831,102.87
6.946,108.33
6.0859,106.38
6.4309,102.77
7.4397,104.32
8.2768,108.42
8.1067,105.42
8.6956,103.91
8.7514,101
9.186,93.307
10.131,89.756
10.77,91.683
10.907,94.681
11.024,96.204
11.304,97.201
10.973,99.859
10.472,100.79
10.333,98.452
10.384,96.493
10.291,97.078
10.036,97.455
9.8568,95.493
9.8174,93.04
9.2362,90.735
8.9912,89.571
8.6595,87.529
8.2059,85.196
8.085,83.669
8.1994,82.726
8.2037,81.852
8.0933,83.518
7.8963,87.89
7.6004,88.13
7.618,83.511
8.1543,80.983
8.6815,80.359
9.006,84.077
8.6045,94.548
7.9487,104.82
6.6016,128.18
6.1254,138.11
6.1488,140.22
6.2282,141.34
5.8507,141.08
5.4975,131.99
5.8922,118.92
6.4037,111.62
5.4462,110.8
4.4873,111.85
4.4523,111.29
4.9471,105.2
6.2654,112.93
6.6388,119.06
6.6286,119.56
6.285,120.84
5.3043,126.19
4.3282,122.26
4.7338,111.62
5.3993,112.92
5.679,114.55
5.7721,108.85
6.3197,95.218
7.8679,83.874
9.0221,92.869
9.2696,100.25
8.8437,103.17
9.0154,99.212
9.5486,96.47
9.4325,97.029
9.2267,96.091
9.1746,94.764
9.0849,94.537
8.1416,95.481
7.8873,96.777
7.7697,94.122
8.082,91.501
8.531,91.552
8.6189,91.545
8.5756,89.674
8.208,87.955
8.1055,86.443
8.1506,83.156
8.9048,80.153
9.9963,79.578
10.526,83.167
10.296,86.673
10.051,83.936
9.7845,83.926
9.6052,83.389
9.6691,83.119
9.8328,84.719
9.7696,87.212
9.4367,90.56
9.1923,92.141
8.5071,92.822
7.6794,91.793
6.5784,89.65
6.15,87.662
6.0338,79.295
6.0395,75.667
6.2523,73.739
6.2953,75.86
5.9926,75.686
5.8325,72.379
5.9355,65.451
6.5712,58.449
7.7697,55.123
8.9108,58.007
9.1865,65.194
9.1188,73.369
8.9687,77.088
8.0091,81.014
7.1886,80.703
6.7613,80.012
6.8039,78.843
7.0484,78.899
7.0334,83.67
6.8218,88.694
6.3362,87.879
5.3546,82.211
4.553,78.963
4.4345,76.328
5.4911,70.3
5.8546,69.566
5.9971,70.318
5.7809,67.671
5.7678,61.772
6.2937,55.865
7.2454,51.11
8.3657,52.279
9.3722,59.08
9.9671,66.29
9.8103,71.297
9.222,74.076
9.065,72.307
8.4866,73.523
7.9364,74.308
7.2388,76.231
6.7584,77.546
6.491,76.437
6.3972,76.438
6.1868,76.117
5.7439,75.521
4.7381,71.524
4.1229,71.472
3.762,71.985
4.145,68.866
4.0619,69.638
3.8059,72.267
3.5403,71.107
3.3646,65.389
3.4294,59.882
3.8128,53.548
4.7071,53.013
5.8848,58.306
6.9788,67.654
7.5078,76.85
7.689,85.601
8.0839,84.323
8.0112,90.099
7.9876,95.064
7.6313,101.3
7.3256,106.07
7.3172,108.4
7.5003,110.6
7.565,113.31
7.433,115.91
6.8903,115.58
6.2615,112.94
6.2055,110.04
6.5203,102.9
6.7382,101.54
7.2619,101.69
7.942,102.28
8.2501,101.88
8.5137,99.993
9.2314,98.757
9.711,98.105
10.231,98.005
11.137,98.351
11.859,99.942
12.053,103
12.431,101.73
11.869,102.73
11.628,101.11
11.104,101.44
10.741,99.762
10.656,100.35
10.573,102.3
10.48,103.31
10.672,102.07
10.354,99.22
10.673,100.66
10.605,99.732
9.1187,90.807
9.3726,90.55
9.892,91.107
10.029,95.84
9.6359,100.92
9.4713,104.84
8.98,106.96
8.2318,109.98
7.0938,110.15
7.0594,98.819
8.4154,93.033
9.0721,96.06
8.8352,95.959
8.4933,104.14
7.969,113.71
7.4029,126.99
7.188,142.18
7.486,155.87
7.8934,163.54
8.5186,169.54
8.6643,170.48
7.709,164.51
7.511,158.56
8.3497,158.44
7.9596,161.07
9.9099,168.65
10.254,173.21
10.157,174.49
9.9469,172.57
9.2488,172.32
9.2503,177.76
10.725,192.77
9.7273,198.42
9.3419,187.27
10.284,191.04
10.81,201.82
8.5071,188.22
8.7997,177.2
9.0191,172.27
9.0609,177.43
8.039,170.9
7.5758,153.56
9.2658,150.22
9.8018,148.01
9.7834,152.41
9.0711,154.63
8.5097,154.82
9.0414,158.9
8.6218,150.68
8.9227,145.16
9.0521,155.52
9.4426,162.99
8.7996,164.72
9.1046,171.48
11.589,177.03
10.053,189.8
8.5651,202.91
6.8022,206.65
5.737,204.75
5.4548,195.45
5.2886,174.34
5.7747,188.06
5.5382,194.35
6.7136,204.01
6.1124,212.06
5.8118,211.99
5.7881,201.6
5.1699,212.19
5.524,212.62
5.3167,217.01
5.6266,231.95
5.4959,235.44
4.3564,244.09
4.9064,240.68
5.3109,242.12
5.2503,242.77
5.7285,248.35
6.0324,243.21
6.4869,239.18
5.6472,238.84
5.4573,233.02
6.1507,228.01
5.6368,213.47
6.2139,198.44
7.786,209.46
8.5136,216
7.9685,210.09
8.3338,204.65
8.9355,202.89
9.2781,197.2
9.8291,193.06
10.425,191.99
11.017,200.15
10.209,208.87
9.6237,211.98
9.8336,214.43
10.551,222.8
11.13,224.95
11.186,228.44
11.238,235.64
11.223,243.8
11.632,244.8
12.437,244.82
11.577,244.7
9.7849,241.68
8.8527,238.65
8.4175,236.17
8.5784,237.37
9.312,245.91
8.4374,241.42
7.6274,234.07
7.2951,231.5
6.504,226.42
5.9154,216.92
6.0172,210.14
5.6897,203.3
5.1413,198.07
4.6971,200.95
3.6424,200.83
3.1552,198.22
2.5736,197.69
1.7926,193.03
1.3549,201.87
0.40535,282.52
1.6856,349.52
2.415,27.203
3.1478,40.463
3.9882,30.502
4.0724,36.136
4.8335,38.577
5.3579,46.926
5.7071,54.345
5.2175,59.678
5.0158,64.969
4.2434,68.844
4.2068,69.492
3.993,65.968
3.5697,58.765
3.6833,50.485
3.8306,49.395
3.164,41.415
2.6463,31.805
3.3811,24.608
4.0328,21.903
3.6383,6.4961
4.2194,359.61
4.7854,4.9742
4.4949,3.4047
4.9514,358.82
5.7703,359.95
6.2807,359.95
6.2919,359.25
6.216,1.5229
6.4677,2.5119
6.9296,4.2376
6.9998,6.6505
5.9532,8.1218
6.1662,5.0159
7.2355,8.0995
7.0151,7.9524
6.8072,10.808
6.4687,14.963
5.6762,13.997
5.2237,9.9784
5.3558,7.3425
5.4747,5.2833
5.2629,8.0681
4.9014,9.9825
4.4215,4.1219
4.7464,356.48
4.967,355.95
5.0581,0.5841
4.8846,2.5353
4.9195,359.22
5.1918,355.84
5.2407,357.91
4.952,4.0398
4.4733,10.02
4.0092,14.272
3.2858,18.463
2.9695,10.603
2.8118,7.0321
2.6152,359.06
2.3785,350.28
2.1555,339.89
1.9428,328.19
2.0854,326.09
2.1996,327.03
1.9403,333.88
1.5788,336.66
1.2928,327.48
1.136,317.17
1.7348,279.22
2.3958,284.11
2.5512,289.77
2.9675,289.47
3.7336,290.08
4.1645,293.22
4.1387,294.91
4.2996,295.83
4.0158,293.74
3.8566,292.27
4.1563,290.57
4.3254,287.82
3.6063,281.82
3.8763,276.55
4.5081,272.54
5.4597,265.91
5.7449,261.81
5.6377,260.12
5.4945,258.75
5.5885,257.58
5.163,255.98
5.3707,266.16
5.7924,273.3
6.3083,279.52
6.5722,290.47
7.8659,300.96
7.6546,301.46
7.6485,300.08
8.3808,302.36
8.8303,308.58
8.5828,313.75
7.9725,318.02
7.7495,324.96
7.6889,332.19
7.0853,334.32
6.5896,333.03
6.381,337.48
6.5814,337.26
6.9996,341.95
6.8155,344.75
6.5417,343.92
6.4355,341
6.7211,337.12
6.5151,334.43
5.9897,332.57
5.8249,327.97
5.6747,320.7
5.8916,313.36
6.1294,307.6
6.4453,302.56
6.7102,298.79
7.0124,294.28
7.1657,292.26
7.6191,295.16
7.8044,297.63
7.6134,301.73
7.2437,311.6
7.104,321.12
7.4005,327.01
7.0285,325.62
5.3556,328
5.8277,327.93
5.9413,324
6.172,319.35
7.0167,321.75
7.9432,325.42
8.8367,326.91
9.6237,330.67
10.153,333
11.235,335.36
11.642,336.36
11.715,336.65
9.1817,337.9
9.2692,334.17
9.724,336.56
9.2308,340.95
9.1846,349.83
8.7072,0.66972
8.8144,3.6056
9.2363,2.2713
9.2816,358.61
8.9458,354.93
8.7536,353.03
8.6925,350.94
8.3172,345.88
8.3375,348.84
8.1227,351.8
8.0951,350.47
8.5164,347.7
8.9881,344.41
9.6211,345.41
9.2645,344.57
8.8308,345.62
9.2867,348.5
9.1256,350.11
8.8134,350.63
8.2358,349.18
8.055,344.27
8.2165,340.32
8.3618,338
8.5939,334.87
8.6055,332.7
8.9019,330.07
8.3917,326.4
7.8718,323.1
7.2989,321.47
6.6651,321.44
6.0152,316.4
5.1927,313.65
5.4623,301.48
5.9166,297.62
6.0603,294.8
6.0608,289.27
6.1534,280.16
6.466,275.06
6.3739,272.72
5.5443,269.09
5.4325,271.21
5.3528,273.15
5.1685,272.1
4.9999,251.57
5.3954,253.39
5.7639,257.51
5.8412,267.81
6.6507,286.14
6.5443,299.46
6.1223,308.61
5.667,313.83
5.1575,318.1
4.7015,322.1
4.0634,324.85
3.4488,323.77
2.6374,312.87
2.1895,306.47
2.0726,305.25
2.1883,300.63
1.6276,285.33
1.3471,243.77
1.6927,211.45
2.4474,200.92
2.9269,193.12
2.6364,190.26
2.6942,193.69
3.1097,191.98
4.3642,187.22
4.8872,200.54
5.1017,217.91
5.1151,230.73
5.0752,235.15
4.807,235.05
4.0682,232.51
3.6178,224.89
3.2105,210.17
3.1773,194.4
3.3935,177.17
4.2225,159.84
6.7356,148.78
7.3963,146.82
7.4567,148.82
7.1857,151.13
7.1253,146.36
7.3456,138.93
7.7943,137.54
7.9947,135.86
8.2842,129.14
8.3718,127.93
8.4,125.34
8.4369,132.41
7.3543,119.51
8.7032,117.67
10.139,127.13
10.23,137.87
10.235,148.29
9.2978,169.38
9.2587,206.05
7.9654,225.59
6.8196,228.3
6.9031,220.83
7.491,212.89
8.0665,210.28
9.5322,211.56
9.1393,212.56
8.9252,209.87
8.9638,206.6
9.0096,201.59
8.9269,195.25
8.5772,191.12
8.0875,192.84
7.8569,194.35
7.0744,197.31
6.7424,201.38
6.5161,209.13
5.1282,213.6
5.7978,228.09
6.6516,246.93
6.4558,262.58
5.6572,259.74
5.6342,257.59
5.4198,262.81
4.7556,268.27
4.0473,272.13
3.7892,274.35
3.3761,279.02
3.4799,282.06
4.7632,300.2
3.9803,304.85
4.7378,312.18
5.5324,321.53
5.8274,322.59
6.1966,315.16
6.2226,312.87
6.1602,312.71
5.5994,311.35
5.5004,311.24
5.1589,314.3
4.7879,316.02
3.5307,303.28
3.5964,286.81
3.8868,281.61
4.1146,288.27
4.0163,298.27
3.3856,302.58
2.59,316.41
2.3473,350.95
3.1329,17.02
3.9668,32.454
5.2998,45.738
5.758,57.153
6.1278,60.932
6.2347,61.7
6.2129,61.33
6.5007,57.212
6.7174,59.381
6.9268,60.53
6.9816,55.74
6.9467,49.689
6.4704,45.214
6.4952,42.398
6.5829,39.427
6.8105,32.554
6.814,21.041
7.324,18.967
7.567,14.744
7.985,9.6357
8.654,7.6116
9.0202,7.0048
8.8993,5.1154
8.727,3.077
8.4463,2.0174
7.7738,4.5579
7.3017,6.6665
6.6534,5.6646
5.851,356.18
6.0755,346.94
6.4597,340.33
6.7878,337.57
7.0664,334.8
6.9987,335.72
6.5529,335.46
6.242,334.89
6.4005,341.17
7.1002,349.24
6.8399,354.48
6.7502,356.13
5.7245,355.7
5.9208,355.99
6.1102,355.42
6.4932,353.5
6.9591,353.65
7.0709,355.39
7.4549,357.98
7.512,3.5954
7.3235,8.0329
6.9614,14.842
6.7035,21.295
6.3303,25.46
5.8703,27.764
5.5362,36.556
5.2626,44.086
4.6144,51.171
4.0478,55.627
3.7231,52.453
3.6584,47.752
3.6395,49.678
3.0739,51.003
3.3414,43.509
3.4539,36.26
3.6451,29.419
3.6475,28.166
3.7046,25.24
4.0867,17.733
4.639,13.558
5.1549,11.219
5.8894,13.249
6.532,12.311
6.4787,15.897
6.6466,17.332
7.3193,20.656
7.5705,30.978
7.4001,43.887
7.05,51.905
6.6272,53.312
6.0116,54.839
5.8079,54.333
5.8771,54.398
5.5874,55.814
5.3427,60.653
5.0542,67.078
4.5534,65.61
5.5123,58.896
5.6152,53.362
5.2764,52.782
5.3202,52.668
5.0676,52.939
4.6643,51.485
4.8313,45.391
5.3252,39.417
5.8682,35.477
6.2258,32.635
6.7968,31.465
7.2271,30.585
8.1233,34.014
8.5096,40.552
8.2085,49.544
7.3965,60.749
6.9058,66.094
6.7306,69.253
6.4238,72.495
6.113,76.927
5.9348,83.599
5.6612,89.989
5.2698,92.133
4.4099,90.948
4.3582,94.529
4.45,96.139
