7.5528
7.7204
8.0862
8.823
8.7733
8.9548
9.0185
9.05
9.4366
9.2683
9.0452
9.4363
9.3089
9.6484
10.355
9.8987
10.32
10.94
10.822
11.42
11.957
11.288
11.937
12.393
12.513
12.979
12.465
12.448
12.38
11.886
11.648
11.488
11.029
11.404
11.232
11.139
10.389
9.8191
10.03
9.9236
9.5748
10.09
8.8305
8.8454
10.498
9.7932
8.398
9.5703
8.4456
9.2711
10.18
9.6502
10.139
11.597
12.597
10.82
11.417
11.75
11.303
11.635
11.565
12.229
10.656
10.206
10.96
13.462
11.391
10.864
11.923
12.193
12.175
13.954
14.43
12.485
11.706
12.24
12.024
10.634
11.32
12.946
11.351
12.966
11.65
10.579
11.365
13.358
11.725
10.53
10.112
8.9362
9.5384
12.526
11.765
11.071
11.198
10.454
11.006
11.784
11.65
12.022
11.635
11.537
11.083
11.297
9.9212
11.059
12.47
11.748
12.152
11.714
11.264
10.907
10.848
10.845
11.113
10.846
11.033
10.746
10.334
10.657
11.441
10.781
10.998
11.664
10.952
10.817
9.8078
9.1655
8.5347
9.9023
9.9927
9.9753
8.9922
8.6008
8.5856
7.8262
6.528
7.6592
8.3503
8.2274
8.3075
7.0808
7.4017
7.2881
7.3823
7.8325
7.6451
7.9659
6.9014
8.0424
8.3937
8.1577
7.3531
8.304
7.3868
7.6776
8.2978
8.2229
8.4573
8.4679
6.9009
7.249
7.424
7.5388
7.4082
7.1731
7.1812
7.8447
7.6617
6.8511
5.8235
6.2235
7.6151
7.5135
7.9838
8.3713
7.4945
6.5247
5.5686
6.2207
6.4968
6.5093
6.2322
6.1007
6.6379
7.1022
7.1613
7.7511
7.2744
7.7136
7.342
7.4644
7.4975
7.5245
7.0859
6.4031
6.3215
6.7893
6.798
6.549
5.8867
6.0725
5.5481
4.7533
4.7661
4.9414
4.4915
4.8374
4.9553
5.1886
5.1434
5.5434
5.8121
5.9842
5.6692
7.2145
7.4327
7.4775
7.3039
6.8922
7.4378
7.1122
6.0324
5.7061
6.1769
6.9705
7.2187
6.8327
6.8819
6.0646
5.6517
5.7601
5.4963
5.0079
4.3318
4.7588
4.6366
4.5909
4.8768
5.0019
4.7788
4.7054
4.7939
5.0054
6.3796
5.3789
5.1059
4.6869
4.337
5.1637
4.1234
4.986
4.9689
5.1246
5.7063
5.5619
5.9951
5.9647
6.0366
6.2869
6.6123
6.5226
6.7043
6.6174
6.1444
6.0871
5.9033
5.8372
5.8664
6.5706
6.8732
7.0888
8.0505
7.6636
7.0553
6.2674
6.2114
5.7026
4.8926
5.558
5.2251
4.7093
4.7502
4.6604
4.0777
4.1432
4.9216
5.2985
4.9323
3.6529
3.7467
3.4597
3.6569
3.4916
3.9419
4.7079
4.8653
4.7278
4.9293
5.681
6.0534
6.6648
5.9726
8.3536
7.7364
6.8682
7.5222
7.6251
7.5674
7.1048
8.877
8.1209
8.6682
7.223
